step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,T_1,Tlow_1,Tup_1,T_2,Tlow_2,Tup_2,T_3,Tlow_3,Tup_3,T_4,Tlow_4,Tup_4,T_5,Tlow_5,Tup_5,T_6,Tlow_6,Tup_6,T_7,Tlow_7,Tup_7,T_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
11,0.2,1,7.73001080019042e-15,0.2711723860751,0.0440666647327157,0.285134634236352,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0654642565257684,0.0363763036847689,9.67099881155065e-06,3.1178739590132e-09,493.425089553177,39.4034108899506,38.9003437814966,4,0,4,0,fd,1,5.9448341784715,0,0,5.9448341784715,0,0,6.57491044682345,0,0,6.57491044682345,0,0,5.00000007809395,1,0,5.00000007809395,1,0,5.00000000311787,1,0,5.00000000311787,1,0,-0.00688475077754286,1.09965621850336,-0.596589110049422,0.00015334168377462,0.0596468349623303,-3.63016424883286e-06,5.9448341784715,5.9448341784715,5.9448341784715,5.9448341784715,6.57491044682345,6.57491044682345,6.57491044682345,6.57491044682345,5.00000007809395,5.00000007809395,5.00000007809395,5.00000007809395,5.00000000311787,5.00000000311787,5.00000000311787,5.00000000311787,-0.00692148468233711,-0.00688475077754286,0.0661395099726931,1.09965621850336,-0.0136199297232906,-0.596589110049422,0.000277546056963729,0.00015334168377462,0.000653860039726339,0.0596468349623303,1.18696107875849e-06,-3.63016424883286e-06
12,0.22,1,8.02206164899438e-15,0.279196076867174,0.0396105285407634,0.28513083987231,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0574405657336936,0.0319201674928166,5.87663476969702e-06,4.56612525567834e-12,493.708192231995,39.4057331863322,38.9004636246419,4,0,4,0,fd,1,5.99595832366963,0,0,5.99595832366963,0,0,6.29180776800515,0,0,6.29180776800515,0,0,5.00000000000457,1,0,5.00000000000457,1,0,5.00000000000851,1,0,5.00000000000851,1,0,-0.00627995223307289,1.09953637535813,-0.594266813667834,7.95203385164415e-05,0.0594902974118782,-5.72388488671801e-06,5.99595832366963,5.99595832366963,5.99595832366963,5.99595832366963,6.29180776800515,6.29180776800515,6.29180776800515,6.29180776800515,5.00000000000457,5.00000000000457,5.00000000000457,5.00000000000457,5.00000000000851,5.00000000000851,5.00000000000851,5.00000000000851,-0.00630931512135646,-0.00627995223307289,0.0590101680120156,1.09953637535813,-0.0117790305380794,-0.594266813667834,0.000229548618861486,7.95203385164415e-05,0.000535484331173564,0.0594902974118782,-1.45453689981423e-07,-5.72388488671801e-06
13,0.24,1,7.56345068730856e-15,0.286308449437725,0.0356605228435142,0.285127355276554,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0503281931631427,0.0279701617955674,2.39203901297724e-06,1.00000008274037e-11,493.951897961676,39.4080404045552,38.9014689469512,4,0,4,0,fd,1,6.04810203832379,0,0,6.04810203832379,0,0,5.9966122499569,0,0,5.9966122499569,0,0,5.00000000001,1,0,5.00000000001,1,0,5.00000000010885,1,0,5.00000000010885,1,0,-0.00563653311454879,1.09853105304882,-0.591959595444806,8.78481948558379e-06,0.0593449344887249,-7.67217150116009e-06,6.04810203832379,6.04810203832379,6.04810203832379,6.04810203832379,5.9966122499569,5.9966122499569,5.9966122499569,5.9966122499569,5.00000000001,5.00000000001,5.00000000001,5.00000000001,5.00000000010885,5.00000000010885,5.00000000010885,5.00000000010885,-0.00565984257291774,-0.00563653311454879,0.0516447293457389,1.09853105304882,-0.00991998761016077,-0.591959595444806,0.000182449971973142,8.78481948558379e-06,0.000424354415834216,0.0593449344887249,-1.38669719262907e-06,-7.67217150116009e-06
14,0.26,1,1.01825158152661e-14,0.292589569382523,0.0321721641023907,0.28512429275253,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0440470732183447,0.0244818030544438,-6.70485010179078e-07,1.77422521119297e-11,493.899931377142,39.4098001236605,38.901810177339,4,0,4,0,fd,1,6.1000686228578,0,0,6.1000686228578,0,0,5.704024724439,0,0,5.704024724439,0,0,5.00000000001774,1,0,5.00000000001774,1,0,5.00000000014833,1,0,5.00000000014833,1,0,-0.00503058175937194,1.09818982266096,-0.590199876339465,-4.2304346687175e-05,0.0592225197305035,-8.62805714480252e-06,6.1000686228578,6.1000686228578,6.1000686228578,6.1000686228578,5.704024724439,5.704024724439,5.704024724439,5.704024724439,5.00000000001774,5.00000000001774,5.00000000001774,5.00000000001774,5.00000000014833,5.00000000014833,5.00000000014833,5.00000000014833,-0.0050490126277154,-0.00503058175937194,0.0455165780024558,1.09818982266096,-0.00857233784429923,-0.590199876339465,0.000152751615729585,-4.2304346687175e-05,0.000332972250674857,0.0592225197305035,-1.69393472759793e-06,-8.62805714480252e-06
15,0.28,1,4.92741713371665e-15,0.298120714764371,0.0291003069983657,0.285121667675872,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0385159278364971,0.0214099459504188,-3.29556166900336e-06,1.81645809504971e-10,493.851926625001,39.4116164909058,38.902749897052,4,0,4,0,fd,1,6.14807337499938,0,0,6.14807337499938,0,0,5.42611217696376,0,0,5.42611217696376,0,0,5.0000000004399,1,0,5.0000000004399,1,0,5.00000000018165,1,0,5.00000000018165,1,0,-0.00443809578937028,1.09725010294802,-0.588383509094165,-9.47280431392639e-05,0.059110309548542,-9.80995771504289e-06,6.14807337499938,6.14807337499938,6.14807337499938,6.14807337499938,5.42611217696376,5.42611217696376,5.42611217696376,5.42611217696376,5.0000000004399,5.0000000004399,5.0000000004399,5.0000000004399,5.00000000018165,5.00000000018165,5.00000000018165,5.00000000018165,-0.00445261988396339,-0.00443809578937028,0.0392972051083404,1.09725010294802,-0.00713305657082941,-0.588383509094165,0.000119641261555614,-9.47280431392639e-05,0.000249207741717328,0.059110309548542,-2.28315860084649e-06,-9.80995771504289e-06
16,0.3,1,7.83823914945751e-15,0.302980651362459,0.0264011964850581,0.285119532899239,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0336559912384092,0.0187108354371113,-5.43033830147088e-06,3.81178022479389e-09,493.806354969451,39.4128089210383,38.9025261627125,4,0,4,0,fd,1,6.19364503054864,0,0,6.19364503054864,0,0,5.16568458804286,0,0,5.16568458804286,0,0,5.00000000381178,1,0,5.00000000381178,1,0,5.0000000134068,1,0,5.0000000134068,1,0,-0.00392204114891196,1.0974738372875,-0.587191078961737,-0.000126291638448116,0.0590214420017781,-9.99060945201527e-06,6.19364503054864,6.19364503054864,6.19364503054864,6.19364503054864,5.16568458804286,5.16568458804286,5.16568458804286,5.16568458804286,5.00000000381178,5.00000000381178,5.00000000381178,5.00000000381178,5.0000000134068,5.0000000134068,5.0000000134068,5.0000000134068,-0.00393347320355275,-0.00392204114891196,0.0346826692530229,1.0974738372875,-0.00628264261502665,-0.587191078961737,0.00010537671053612,-0.000126291638448116,0.000186778154962042,0.0590214420017781,-1.92700309753491e-06,-9.99060945201527e-06
17,0.32,1,9.36361178571978e-15,0.307243496248195,0.0240336789159593,0.285117838774226,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0293931463526731,0.0163433178680125,-7.12446331430083e-06,0,493.741422202948,39.4141233437705,38.9032210063873,4,0,4,0,fd,1,6.25857779705229,0,0,6.25857779705229,0,0,5,1,0,5,1,0,5,1,0,5,1,0,5.07569583601859,0,0,5.07569583601859,0,0,-0.00336163843189997,1.09677899361273,-0.58587665622949,-0.000159295183475874,0.0589291447970056,-1.02537855431095e-05,6.25857779705229,6.25857779705229,6.25857779705229,6.25857779705229,5,5,5,5,5,5,5,5,5.07569583601859,5.07569583601859,5.07569583601859,5.07569583601859,-0.00337061724257381,-0.00336163843189997,0.0295392660004268,1.09677899361273,-0.00527896190041588,-0.58587665622949,8.79305556722443e-05,-0.000159295183475874,0.000119352030857556,0.0589291447970056,-1.70277321842605e-06,-1.02537855431095e-05
18,0.34,1,5.65082499005858e-15,0.310977596238953,0.0219598000193264,0.285116564939413,0.336636642600868,0.00769036104794683,0.285124963237541,-0.025659046361915,0.0142694389713796,-8.39829812737669e-06,3.20162563127724e-10,493.630726074502,39.4150309432253,38.9026948075363,4,0,4,0,fd,1,6.369273925498,0,0,6.369273925498,0,0,5.00000015581357,1,0,5.00000015581357,1,0,5.00000000032016,1,0,5.00000000032016,1,0,5.30469930199583,0,0,5.30469930199583,0,0,-0.00294856154002251,1.09730519246366,-0.584969056774674,-0.000183245469178587,0.0588720857597565,-1.03628868317117e-05,6.369273925498,6.369273925498,6.369273925498,6.369273925498,5.00000015581357,5.00000015581357,5.00000015581357,5.00000015581357,5.00000000032016,5.00000000032016,5.00000000032016,5.00000000032016,5.30469930199583,5.30469930199583,5.30469930199583,5.30469930199583,-0.00295565445426149,-0.00294856154002251,0.0259499071173934,1.09730519246366,-0.00465414710534162,-0.584969056774674,7.79767933209996e-05,-0.000183245469178587,8.60735520546996e-05,0.0588720857597565,-1.36868693800807e-06,-1.03628868317117e-05
19,0.36,1,5.09358506310267e-15,0.314245136208901,0.0201450426867178,0.285115655844285,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0223915063919671,0.012454681638771,-9.30739325522012e-06,0,493.530830557758,39.4158481565214,38.9020770968377,4,0,4,0,fd,1,6.4691694422421,0,0,6.4691694422421,0,0,5.00000000000001,1,0,5.00000000000001,1,0,5,1,0,5,1,0,5.51111901939275,0,0,5.51111901939275,0,0,-0.00257933981416222,1.09792290316233,-0.584151843478616,-0.000204761009867037,0.0588221723219395,-1.04790989545906e-05,6.4691694422421,6.4691694422421,6.4691694422421,6.4691694422421,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,5,5,5,5,5.51111901939275,5.51111901939275,5.51111901939275,5.51111901939275,-0.00258493639100976,-0.00257933981416222,0.0227443841977575,1.09792290316233,-0.00409538940644438,-0.584151843478616,6.91501261584904e-05,-0.000204761009867037,5.91152028590614e-05,0.0588221723219395,-1.07982015862262e-06,-1.04790989545906e-05
20,0.38,1,6.65637014228394e-15,0.317102072957231,0.0185583333347245,0.285115063395686,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0195345696436375,0.0108679722867777,-9.89984185428838e-06,0,493.441085718334,39.4165315100306,38.9012334872338,4,0,4,0,fd,1,6.55891428166551,0,0,6.55891428166551,0,0,5,1,0,5,1,0,5,1,0,5,1,0,5.6962297728757,0,0,5.6962297728757,0,0,-0.00225528570042171,1.09876651276622,-0.583468489969356,-0.000222444491849299,0.0587794448474321,-1.05097668427151e-05,6.55891428166551,6.55891428166551,6.55891428166551,6.55891428166551,5,5,5,5,5,5,5,5,5.6962297728757,5.6962297728757,5.6962297728757,5.6962297728757,-0.00225969551477334,-0.00225528570042171,0.0200207932488183,1.09876651276622,-0.00364942901046561,-0.583468489969356,6.30357572575235e-05,-0.000222444491849299,3.87281417886243e-05,0.0587794448474321,-7.38302574632144e-07,-1.05097668427151e-05
21,0.4,1,1.07109162331487e-14,0.319598410261091,0.0171719071534121,0.285114735175572,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0170382323397768,0.00948154610546528,-1.0228061968709e-05,0,493.361363942815,39.4171857709453,38.9003935884541,4,0,4,0,fd,1,6.63863605718544,0,0,6.63863605718544,0,0,5,1,0,5,1,0,5,1,0,5,1,0,5.86103168729793,0,0,5.86103168729793,0,0,-0.00196593151498681,1.09960641154587,-0.582814229054743,-0.000239820901064841,0.0587408550442668,-1.06365803820866e-05,6.63863605718544,6.63863605718544,6.63863605718544,6.63863605718544,5,5,5,5,5,5,5,5,5.86103168729793,5.86103168729793,5.86103168729793,5.86103168729793,-0.00196939838642862,-0.00196593151498681,0.0175183247388162,1.09960641154587,-0.00321479419696402,-0.582814229054743,5.62928347065395e-05,-0.000239820901064841,2.20284259100367e-05,0.0587408550442668,-5.20571347806253e-07,-1.06365803820866e-05
22,0.42,1,7.16417878156948e-15,0.321778578893464,0.0159610900082834,0.285114633915156,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0148580637074041,0.00827072896033655,-1.03293223845391e-05,0,493.290503128539,39.417727299157,38.8993400309378,4,0,4,0,fd,1,6.70949687146059,0,0,6.70949687146059,0,0,5,1,0,5,1,0,5,1,0,5,1,0,6.00753994574355,0,0,6.00753994574355,0,0,-0.00171473041227123,1.10065996906217,-0.58227270084301,-0.000254071548855567,0.0587074867097367,-1.06886287786801e-05,6.70949687146059,6.70949687146059,6.70949687146059,6.70949687146059,5,5,5,5,5,5,5,5,6.00753994574355,6.00753994574355,6.00753994574355,6.00753994574355,-0.00171744785531303,-0.00171473041227123,0.0154260031648192,1.10065996906217,-0.00287771470391363,-0.58227270084301,5.18822777593186e-05,-0.000254071548855567,1.02360851315098e-05,0.0587074867097367,-2.51633345271784e-07,-1.06886287786801e-05
23,0.44,1,8.75419866574234e-15,0.323681894462814,0.0149040551670434,0.285114717402566,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0129547481380543,0.00721369411909655,-1.02458349741097e-05,2.38973285604516e-11,493.227827000193,39.4181683388708,38.8980890194849,4,0,4,0,fd,1,6.77217299980719,0,0,6.77217299980719,0,0,5.0000000000239,1,0,5.0000000000239,1,0,5.00000000161194,1,0,5.00000000161194,1,0,6.13736053207877,0,0,6.13736053207877,0,0,-0.00149798072352461,1.10191098051505,-0.581831661129181,-0.000265568260044321,0.0586783633709209,-1.06738243899452e-05,6.77217299980719,6.77217299980719,6.77217299980719,6.77217299980719,5.0000000000239,5.0000000000239,5.0000000000239,5.0000000000239,5.00000000161194,5.00000000161194,5.00000000161194,5.00000000161194,6.13736053207877,6.13736053207877,6.13736053207877,6.13736053207877,-0.00150010057902961,-0.00149798072352461,0.0137035846458673,1.10191098051505,-0.00262858474085448,-0.581831661129181,4.95748483757552e-05,-0.000265568260044321,2.47566067201888e-06,0.0586783633709209,6.47761524419366e-08,-1.06738243899452e-05
24,0.46,1,8.41937724711666e-15,0.325343000682232,0.0139815576851365,0.285114938881082,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0112936419186361,0.00629119663718966,-1.00243564583602e-05,0,493.172727871772,39.4185831561082,38.8968123858119,4,0,4,0,fd,1,6.82727212822803,0,0,6.82727212822803,0,0,5,1,0,5,1,0,5,1,0,5,1,0,6.25201431779259,0,0,6.25201431779259,0,0,-0.00130690206416978,1.10318761418814,-0.5814168438918,-0.000276777839079765,0.0586516638336915,-1.07167028596002e-05,6.82727212822803,6.82727212822803,6.82727212822803,6.82727212822803,5,5,5,5,5,5,5,5,6.25201431779259,6.25201431779259,6.25201431779259,6.25201431779259,-0.00130854372270761,-0.00130690206416978,0.0121590889698098,1.10318761418814,-0.00239582367455426,-0.5814168438918,4.7044746594338e-05,-0.000276777839079765,-3.00117422824542e-06,0.0586516638336915,3.08364008105855e-07,-1.07167028596002e-05
