step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,T_1,Tlow_1,Tup_1,T_2,Tlow_2,Tup_2,T_3,Tlow_3,Tup_3,T_4,Tlow_4,Tup_4,T_5,Tlow_5,Tup_5,T_6,Tlow_6,Tup_6,T_7,Tlow_7,Tup_7,T_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
11,0.2,1,7.00208206959855e-15,0.271202807580167,0.0441364462144795,0.296715295596789,0.336636642600868,0.00769036104794683,0.285124963237541,-0.065433835020701,0.0364460851665327,0.0115903323592488,8.3148705698477e-09,488.866993516243,38.9602286413511,37.7518735825251,2,0,2,0,pinocchio,0,7.08013016135047,0,0,7.08013016135047,0,0,11.1330064837573,0,0,11.1330064837573,0,0,5.00000000831487,1,0,5.00000000831487,1,0,9.6046708106701,0,0,9.6046708106701,0,0,-0.0383800541928122,2.24812641747493,-1.03977135864893,0.0129992560285102,0.0586490825933377,0.000615338550354909,7.08013016135047,7.08013016135047,7.08013016135047,7.08013016135047,11.1330064837573,11.1330064837573,11.1330064837573,11.1330064837573,5.00000000831487,5.00000000831487,5.00000000831487,5.00000000831487,9.6046708106701,9.6046708106701,9.6046708106701,9.6046708106701,-0.0317555415486552,-0.0383800541928122,0.468677215264975,2.24812641747493,-0.17836711346348,-1.03977135864893,0.00249637034559669,0.0129992560285102,0.00466074316751275,0.0586490825933377,0.000154508879383286,0.000615338550354909
12,0.22,1,8.61328770126108e-15,0.279230658305792,0.0397015189235459,0.298141217726002,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0574059842950759,0.0320111578755991,0.0130162544884612,9.67058078060745e-09,489.006320978498,38.9507029724036,37.7162555326727,2,0,2,0,pinocchio,0,7.04113478564377,0,0,7.04113478564377,0,0,10.993679021502,0,0,10.993679021502,0,0,5.00000000967058,1,0,5.00000000967058,1,0,9.65833174970335,0,0,9.65833174970335,0,0,-0.0374601945311345,2.28374446732731,-1.04929702759636,0.0133804328225325,0.0578316764224482,0.000632714283643636,7.04113478564377,7.04113478564377,7.04113478564377,7.04113478564377,10.993679021502,10.993679021502,10.993679021502,10.993679021502,5.00000000967058,5.00000000967058,5.00000000967058,5.00000000967058,9.65833174970335,9.65833174970335,9.65833174970335,9.65833174970335,-0.0302990030990244,-0.0374601945311345,0.430674288758532,2.28374446732731,-0.163653956377459,-1.04929702759636,0.00205433737804839,0.0133804328225325,0.00425030807279114,0.0578316764224482,0.000135494327736296,0.000632714283643636
13,0.24,1,7.16768063009975e-15,0.286346232317957,0.035772396655866,0.299558772292186,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0502904102829106,0.0280820356079191,0.0144338090546454,1.33742394936576e-08,489.147508889739,38.9434294641446,37.686970993733,2,0,2,0,pinocchio,0,7.00477734841616,0,0,7.00477734841616,0,0,10.8524911102615,0,0,10.8524911102615,0,0,5.00000001337424,1,0,5.00000001337424,1,0,9.72012600719133,0,0,9.72012600719133,0,0,-0.0362852823201067,2.31302900626701,-1.05657053585543,0.0136855510871257,0.057041936990068,0.00064668399495226,7.00477734841616,7.00477734841616,7.00477734841616,7.00477734841616,10.8524911102615,10.8524911102615,10.8524911102615,10.8524911102615,5.00000001337424,5.00000001337424,5.00000001337424,5.00000001337424,9.72012600719133,9.72012600719133,9.72012600719133,9.72012600719133,-0.0286379470967972,-0.0362852823201067,0.38999850435242,2.31302900626701,-0.147942968145856,-1.05657053585543,0.00159819070372436,0.0136855510871257,0.00386275573279704,0.057041936990068,0.000114758831813333,0.00064668399495226
14,0.26,1,8.65335500371769e-15,0.292629642473648,0.0323040936065828,0.300966220116283,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0440070001272205,0.024613732558636,0.0158412568787424,2.24192255871003e-08,489.284046341475,38.9370803392922,37.6605427340448,2,0,2,0,pinocchio,0,6.97059159246121,0,0,6.97059159246121,0,0,10.7159536585249,0,0,10.7159536585249,0,0,5.00000002241923,1,0,5.00000002241923,1,0,9.78372871128673,0,0,9.78372871128673,0,0,-0.0349816446870643,2.33945726595516,-1.06291966070779,0.0139581961701711,0.0562854195785155,0.00065975394031958,6.97059159246121,6.97059159246121,6.97059159246121,6.97059159246121,10.7159536585249,10.7159536585249,10.7159536585249,10.7159536585249,5.00000002241923,5.00000002241923,5.00000002241923,5.00000002241923,9.78372871128673,9.78372871128673,9.78372871128673,9.78372871128673,-0.0268920051489658,-0.0349816446870643,0.349777586272573,2.33945726595516,-0.132443530532456,-1.06291966070779,0.00116991841175462,0.0139581961701711,0.00350474152545388,0.0562854195785155,9.46664025249788e-05,0.00065975394031958
15,0.28,1,5.74986289066589e-15,0.298162283573506,0.0292511195795989,0.30236322726978,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0384743590273618,0.021560758531652,0.0172382640322395,4.53122099841607e-08,489.412001598087,38.9308829015852,37.6349270964686,2,0,2,0,pinocchio,0,6.93794816259216,0,0,6.93794816259216,0,0,10.5879984019128,0,0,10.5879984019128,0,0,5.00000004531221,1,0,5.00000004531221,1,0,9.84530725914198,0,0,9.84530725914198,0,0,-0.0336205594820953,2.36507290353141,-1.06911709841484,0.0142231362689307,0.0555624961036385,0.000673356669507167,6.93794816259216,6.93794816259216,6.93794816259216,6.93794816259216,10.5879984019128,10.5879984019128,10.5879984019128,10.5879984019128,5.00000004531221,5.00000004531221,5.00000004531221,5.00000004531221,9.84530725914198,9.84530725914198,9.84530725914198,9.84530725914198,-0.0251263776218096,-0.0336205594820953,0.311713975915303,2.36507290353141,-0.117811678209669,-1.06911709841484,0.00079198915162948,0.0142231362689307,0.0031774392629984,0.0555624961036385,7.65138295477641e-05,0.000673356669507167
16,0.3,1,4.29866440943563e-15,0.303023064278103,0.0265695228983151,0.303750397234445,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0336135783227646,0.0188791618503682,0.0186254339969041,1.24090928643739e-07,489.529210750249,38.9244106585708,37.6089764764413,2,0,2,0,pinocchio,0,6.9062364442897,0,0,6.9062364442897,0,0,10.4707892497514,0,0,10.4707892497514,0,0,5.00000012409093,1,0,5.00000012409093,1,0,9.90268114865765,0,0,9.90268114865765,0,0,-0.0322392094373889,2.39102352355869,-1.07558934142915,0.0144935259860515,0.0548709836619443,0.000688255392697045,6.9062364442897,6.9062364442897,6.9062364442897,6.9062364442897,10.4707892497514,10.4707892497514,10.4707892497514,10.4707892497514,5.00000012409093,5.00000012409093,5.00000012409093,5.00000012409093,9.90268114865765,9.90268114865765,9.90268114865765,9.90268114865765,-0.0233731069956704,-0.0322392094373889,0.276635341495684,2.39102352355869,-0.104364290766043,-1.07558934142915,0.000474830897829293,0.0144935259860515,0.0028793496826296,0.0548709836619443,6.09372080617732e-05,0.000688255392697045
17,0.32,1,8.47404732132248e-15,0.30728624312338,0.0242180476888918,0.305128930856787,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0293503994774884,0.016527686640945,0.0200039676192463,3.47230688646505e-10,489.634705022909,38.9174497200415,37.5820951813512,2,0,2,0,pinocchio,0,6.87494381388818,0,0,6.87494381388818,0,0,10.3652949770908,0,0,10.3652949770908,0,0,5.00000000034723,1,0,5.00000000034723,1,0,9.95474387220624,0,0,9.95474387220624,0,0,-0.0308540297830981,2.41790481864879,-1.08255027995852,0.0147754996073694,0.0542075270811326,0.000704802694634129,6.87494381388818,6.87494381388818,6.87494381388818,6.87494381388818,10.3652949770908,10.3652949770908,10.3652949770908,10.3652949770908,5.00000000034723,5.00000000034723,5.00000000034723,5.00000000034723,9.95474387220624,9.95474387220624,9.95474387220624,9.95474387220624,-0.0216445196282251,-0.0308540297830981,0.244844806118358,2.41790481864879,-0.0922151850454043,-1.08255027995852,0.000221625611757759,0.0147754996073694,0.00260776689277264,0.0542075270811326,4.81719618292686e-05,0.000704802694634129
18,0.34,1,8.90934383798425e-15,0.311020314837743,0.0221587153876053,0.306500384720802,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0256163277631254,0.0144683543396584,0.0213754214832613,3.59280427630893e-09,489.728309496951,38.9099139766234,37.5540207254747,2,0,2,0,pinocchio,0,6.84367961041599,0,0,6.84367961041599,0,0,10.2716905030489,0,0,10.2716905030489,0,0,5.0000000035928,1,0,5.0000000035928,1,0,10.0010678538298,0,0,10.0010678538298,0,0,-0.0294691615964705,2.44597927452531,-1.09008602337659,0.0150710705755588,0.0535683335930284,0.000723104806785533,6.84367961041599,6.84367961041599,6.84367961041599,6.84367961041599,10.2716905030489,10.2716905030489,10.2716905030489,10.2716905030489,5.0000000035928,5.0000000035928,5.0000000035928,5.0000000035928,10.0010678538298,10.0010678538298,10.0010678538298,10.0010678538298,-0.019941646429146,-0.0294691615964705,0.216341609806385,2.44597927452531,-0.0813607585625817,-1.09008602337659,3.13474518662815e-05,0.0150710705755588,0.00235954500134028,0.0535683335930284,3.8217641446181e-05,0.000723104806785533
19,0.36,1,8.33556762087374e-15,0.314287572133036,0.0203570389409324,0.307866503114588,0.336636642600868,0.00769036104794683,0.285124963237541,-0.022349070467832,0.0126666778929856,0.0227415398770479,5.00999304264838e-08,489.810363913721,38.9017915933764,37.5246857100295,2,0,2,0,pinocchio,0,6.81216921805712,0,0,6.81216921805712,0,0,10.1896360862785,0,0,10.1896360862785,0,0,5.00000005009993,1,0,5.00000005009993,1,0,10.0416369920672,0,0,10.0416369920672,0,0,-0.0280817778618264,2.47531428997053,-1.0982084066236,0.0153799445485937,0.0529495628210978,0.000743125229803013,6.81216921805712,6.81216921805712,6.81216921805712,6.81216921805712,10.1896360862785,10.1896360862785,10.1896360862785,10.1896360862785,5.00000005009993,5.00000005009993,5.00000005009993,5.00000005009993,10.0416369920672,10.0416369920672,10.0416369920672,10.0416369920672,-0.0182594519945596,-0.0280817778618264,0.190958803101033,2.47531428997053,-0.0717333710203363,-1.0982084066236,-9.93341292385708e-05,0.0153799445485937,0.00213149400549639,0.0529495628210978,3.09414691628263e-05,0.000743125229803013
20,0.38,1,6.23241307368613e-15,0.317144090722063,0.0187820091068898,0.309229103765788,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0194925518788052,0.011091648058943,0.0241041405282477,5.99243499266322e-09,489.881530332891,38.8931116750671,37.4941316361304,2,0,2,0,pinocchio,0,6.7802370572712,0,0,6.7802370572712,0,0,10.1184696671093,0,0,10.1184696671093,0,0,5.00000000599243,1,0,5.00000000599243,1,0,10.0766675722637,0,0,10.0766675722637,0,0,-0.0266854077265037,2.50586836386959,-1.10688832493289,0.0157006342125014,0.0523475323573709,0.000764749265131085,6.7802370572712,6.7802370572712,6.7802370572712,6.7802370572712,10.1184696671093,10.1184696671093,10.1184696671093,10.1184696671093,5.00000000599243,5.00000000599243,5.00000000599243,5.00000000599243,10.0766675722637,10.0766675722637,10.0766675722637,10.0766675722637,-0.0165900362821816,-0.0266854077265037,0.168447717188428,2.50586836386959,-0.063234051429653,-1.10688832493289,-0.000174885384268464,0.0157006342125014,0.00192057967273485,0.0523475323573709,2.61423794967186e-05,0.000764749265131085
21,0.4,1,6.23192836265209e-15,0.31963996908277,0.0174059453375482,0.310590002140839,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0169966735180983,0.00971558428960134,0.0254650389032987,0.000347945632675817,489.893533363604,38.88394126021,37.462500019736,2,0,2,0,pinocchio,0,6.74805759432359,0,0,6.74805759432359,0,0,10.0573162916128,0,0,10.0573162916128,0,0,5.00034794563268,1,0,5.00034794563268,1,0,10.1064666363958,0,0,10.1064666363958,0,0,-0.0252708594598513,2.537499980264,-1.11605873979,0.016030520239643,0.0517591018645273,0.000787790870467766,6.74805759432359,6.74805759432359,6.74805759432359,6.74805759432359,10.0573162916128,10.0573162916128,10.0573162916128,10.0573162916128,5.00034794563268,5.00034794563268,5.00034794563268,5.00034794563268,10.1064666363958,10.1064666363958,10.1064666363958,10.1064666363958,-0.0149234311138784,-0.0252708594598513,0.148484512640749,2.537499980264,-0.0557346414653352,-1.11605873979,-0.000200818282479531,0.016030520239643,0.00172429799908258,0.0517591018645273,2.35571304898485e-05,0.000787790870467766
22,0.42,1,7.05806085969642e-15,0.321819711537188,0.0162042717041371,0.311950972609084,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0148169310636805,0.00851391065619029,0.0268260093715436,0.00372297341090277,489.868772955526,38.8744670786411,37.4302382293655,0,0,0,0,pinocchio,0,6.71771146607315,0,0,6.71771146607315,0,0,10.0050532644657,0,0,10.0050532644657,0,0,5.0037229734109,0,0,5.0037229734109,0,0,10.1312270444735,0,0,10.1312270444735,0,0,-0.0238216173768653,2.5697617706345,-1.12553292135894,0.0163629948055821,0.0511832340121044,0.000811842479357107,6.71771146607315,6.71771146607315,6.71771146607315,6.71771146607315,10.0050532644657,10.0050532644657,10.0050532644657,10.0050532644657,5.0037229734109,5.0037229734109,5.0037229734109,5.0037229734109,10.1312270444735,10.1312270444735,10.1312270444735,10.1312270444735,-0.013242776280066,-0.0238216173768653,0.130461370337436,2.5697617706345,-0.0489949876734457,-1.12553292135894,-0.000186519368632787,0.0163629948055821,0.00154222542740001,0.0511832340121044,2.27089830033833e-05,0.000811842479357107
23,0.44,1,1.10771341395491e-14,0.32372268183246,0.015155256032687,0.313313792959558,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0129139607684081,0.00746489498474015,0.028188829722017,0.00961895620897124,489.848611809686,38.8646705724128,37.3972766729007,0,0,0,0,pinocchio,0,6.68903510756509,0,0,6.68903510756509,0,0,9.96064888025911,0,0,9.96064888025911,0,0,5.00961895620897,0,0,5.00961895620897,0,0,10.1513881903136,0,0,10.1513881903136,0,0,-0.0223355581879876,2.60272332709934,-1.13532942758723,0.0166986304659447,0.0506157796728999,0.000836880881750188,6.68903510756509,6.68903510756509,6.68903510756509,6.68903510756509,9.96064888025911,9.96064888025911,9.96064888025911,9.96064888025911,5.00961895620897,5.00961895620897,5.00961895620897,5.00961895620897,10.1513881903136,10.1513881903136,10.1513881903136,10.1513881903136,-0.0115452369986428,-0.0223355581879876,0.114303720072307,2.60272332709934,-0.042986169826122,-1.13532942758723,-0.000133981658301252,0.0166986304659447,0.0013707880533147,0.0506157796728999,2.35107846862093e-05,0.000836880881750188
24,0.46,1,1.03438275499969e-14,0.325383581706711,0.014239742534853,0.314680192572115,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0112530608941567,0.00654938148690617,0.0295552293345742,0.0175640913842727,489.832673151198,38.8545583066613,37.3636106171389,0,0,0,0,pinocchio,0,6.66178884769835,0,0,6.66178884769835,0,0,9.92310802728529,0,0,9.92310802728529,0,0,5.01756409138427,0,0,5.01756409138427,0,0,10.1673268488019,0,0,10.1673268488019,0,0,-0.0208090764043755,2.63638938286105,-1.14544169333868,0.0170372726118675,0.0500535522836884,0.00086283794904057,6.66178884769835,6.66178884769835,6.66178884769835,6.66178884769835,9.92310802728529,9.92310802728529,9.92310802728529,9.92310802728529,5.01756409138427,5.01756409138427,5.01756409138427,5.01756409138427,10.1673268488019,10.1673268488019,10.1673268488019,10.1673268488019,-0.00982718994264076,-0.0208090764043755,0.0998881894364274,2.63638938286105,-0.0376596393492719,-1.14544169333868,-4.59348651062896e-05,0.0170372726118675,0.00120733418761176,0.0500535522836884,2.58364020382373e-05,0.00086283794904057
