step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,solver_status,fail_reason,fallback_applied,hold_active,u_a_1,u_a_2,u_a_3,u_a_4,u_a_5,u_a_6,u_a_7,u_a_8,u_a_9,u_a_10,u_a_11,u_a_12,u_a_13,u_a_14,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,cable_force_1,cable_force_2,cable_force_3,cable_force_4,cable_force_5,cable_force_6,cable_force_7,cable_force_8,cable_length_1,cable_length_2,cable_length_3,cable_length_4,cable_length_5,cable_length_6,cable_length_7,cable_length_8,arm_torque_1,arm_torque_2,arm_torque_3,arm_torque_4,arm_torque_5,arm_torque_6
63.0,1.2400000000000007,0.19806631484462367,0.00989077190736256,0.2485841645840246,0.19658997359919134,0.010002371411802463,0.24858416458402444,-0.0014763412454323332,0.00011159950443990346,-1.6653345369377348e-16,0.001480553248740458,0.14104704596552256,-0.00012239933972539252,0.00018940361666575998,min_task,none,false,false,7.2336292169099865,7.2336292169099865,7.0,7.0,7.0,7.0,7.182432461783851,7.182432461783851,0.0,0.0,0.0,0.0,0.0,0.0,-0.39728716351691135,0.011635664801277198,-0.007694628932046981,0.0,0.0,0.0,0.0,0.0,0.0,0.14104704596552256,-0.00012239933972539252,0.00018940361666575998,0.0,0.58,0.92,0.0,0.0,0.0,7.2336292169099865,7.2336292169099865,7.0,7.0,7.0,7.0,7.182432461783851,7.182432461783851,1.1069391914175482,1.1069391914175482,1.3057083691263542,1.3057083691263542,1.3055551372280298,1.3055551372280298,1.106758440054573,1.106758440054573,0.0,0.0,0.0,0.0,0.0,0.0
64.0,1.2600000000000007,0.1981735958840763,0.009892378566481563,0.24858416458402455,0.1968070329408163,0.010002371411802463,0.24858416458402444,-0.0013665629432599857,0.00010999284532089981,-1.1102230246251565e-16,0.0013709823864343344,0.1411542378976183,-0.00012028525204695598,0.0001805043765890219,min_task,none,false,false,7.406249377223322,7.406249377223322,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,7.359659225827159,7.359659225827159,0.0,0.0,0.0,0.0,0.0,0.0,-0.33399925685966414,0.01062541527164405,-0.008658153749666527,0.0,0.0,0.0,0.0,0.0,0.0,0.1411542378976183,-0.00012028525204695598,0.0001805043765890219,0.0,0.58,0.92,0.0,0.0,0.0,7.406249377223322,7.406249377223322,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,7.359659225827159,7.359659225827159,1.1068690856338559,1.1068690856338559,1.305788495886971,1.305788495886971,1.3056377420659868,1.3056377420659868,1.1066912352812497,1.1066912352812497,0.0,0.0,0.0,0.0,0.0,0.0
65.0,1.2800000000000007,0.19819716532719933,0.009895070282540401,0.2485841645840246,0.19693685437119146,0.010002371411802463,0.24858416458402444,-0.0012603109560078707,0.00010730112926206174,-1.6653345369377348e-16,0.0012648704432369296,0.14117769479670744,-0.00011695260762041164,0.00016926384779274235,min_task,none,false,false,7.6005337979107015,7.6005337979107015,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.5592360231648765,7.5592360231648765,0.0,0.0,0.0,0.0,0.0,0.0,-0.2623075358129667,0.009460454759844392,-0.009593376436129546,0.0,0.0,0.0,0.0,0.0,0.0,0.14117769479670744,-0.00011695260762041164,0.00016926384779274235,0.0,0.58,0.92,0.0,0.0,0.0,7.6005337979107015,7.6005337979107015,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.5592360231648765,7.5592360231648765,1.1068517184477622,1.1068517184477622,1.3058043123035363,1.3058043123035363,1.3056575358536537,1.3056575358536537,1.106678555648246,1.106678555648246,0.0,0.0,0.0,0.0,0.0,0.0
66.0,1.3000000000000007,0.1981590263156191,0.009898898275288313,0.248584164584025,0.19700010149656655,0.010002371411802463,0.24858416458402444,-0.0011589248190525536,0.00010347313651415044,-5.551115123125783e-16,0.0011635348839618305,0.1411394186928735,-0.00011234382940888194,0.0001555705511435782,min_task,none,false,false,7.817454128493109,7.817454128493109,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.782169595570453,7.782169595570453,0.0,0.0,0.0,0.0,0.0,0.0,-0.18190572370684752,0.008133128026800808,-0.010474253572794218,0.0,0.0,0.0,0.0,0.0,0.0,0.1411394186928735,-0.00011234382940888194,0.0001555705511435782,0.0,0.58,0.92,0.0,0.0,0.0,7.817454128493109,7.817454128493109,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.782169595570453,7.782169595570453,1.1068729535165973,1.1068729535165973,1.3057724802941457,1.3057724802941457,1.305631255582892,1.305631255582892,1.1067063479026353,1.1067063479026353,0.0,0.0,0.0,0.0,0.0,0.0
67.0,1.3200000000000007,0.19808359406469986,0.009903914446565501,0.2485841645840246,0.19701978530319142,0.010002371411802463,0.24858416458402444,-0.001063808761508439,9.845696523696178e-05,-1.6653345369377348e-16,0.001068355210155214,0.14106382406104198,-0.00010640276422733318,0.0001393499451751718,min_task,none,false,false,8.058015731849016,8.058015731849016,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,8.02949922323194,8.02949922323194,0.0,0.0,0.0,0.0,0.0,0.0,-0.09248578058177322,0.006636019731164703,-0.011275214262463704,0.0,0.0,0.0,0.0,0.0,0.0,0.14106382406104198,-0.00010640276422733318,0.0001393499451751718,0.0,0.58,0.92,0.0,0.0,0.0,8.058015731849016,8.058015731849016,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,8.02949922323194,8.02949922323194,1.1069171158544995,1.1069171158544995,1.3057114968082681,1.3057114968082681,1.305577472936764,1.305577472936764,1.106759019079719,1.106759019079719,0.0,0.0,0.0,0.0,0.0,0.0
68.0,1.3400000000000007,0.19799189587455773,0.009913490942750201,0.248584164584025,0.19702107754212891,0.0100025218318631,0.24858416458402444,-0.0009708183324288189,8.903088911289825e-05,-5.551115123125783e-16,0.0009748921652142383,0.1409720057228627,-9.614186866510431e-05,0.0001273471142941407,min_task,none,false,false,8.265092144888051,8.265092144888051,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,8.15454803801531,8.15454803801531,0.0,0.0,0.0,0.0,0.0,0.0,-0.031423643838191025,0.024616515886714617,0.02073432130737066,0.0,0.0,0.0,0.0,0.0,0.0,0.1409720057228627,-9.614186866510431e-05,0.0001273471142941407,0.0,0.58,0.92,0.0,0.0,0.0,8.265092144888051,8.265092144888051,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,8.15454803801531,8.15454803801531,1.1069682751663223,1.1069682751663223,1.3056353203380815,1.3056353203380815,1.3055142583622905,1.3055142583622905,1.1068254836683242,1.1068254836683242,0.0,0.0,0.0,0.0,0.0,0.0
69.0,1.3600000000000008,0.19788768729620665,0.00994125187582167,0.24858416458402463,0.19701573104319142,0.010011782239665463,0.24858416458402444,-0.0008719562530152269,7.053036384379284e-05,-1.942890293094024e-16,0.000874804114871605,0.14086798725494673,-6.946383962401278e-05,0.00014633883512495314,min_task,none,false,false,8.336975241949634,8.336975241949634,7.0,7.0,7.0,7.0,7.938804995696555,7.938804995696555,0.0,0.0,0.0,0.0,0.0,0.0,-0.057405425271410904,0.08768564570652708,0.12709808569507364,0.0,0.0,0.0,0.0,0.0,0.0,0.14086798725494673,-6.946383962401278e-05,0.00014633883512495314,0.0,0.58,0.92,0.0,0.0,0.0,8.336975241949634,8.336975241949634,7.0,7.0,7.0,7.0,7.938804995696555,7.938804995696555,1.1070140574708018,1.1070140574708018,1.3055386961361772,1.3055386961361772,1.3054529783672926,1.3054529783672926,1.1069129663424548,1.1069129663424548,0.0,0.0,0.0,0.0,0.0,0.0
70.0,1.3800000000000008,0.19776324301468523,0.010006424786586173,0.24858416458402455,0.1969927054842539,0.010051663677617888,0.24858416458402444,-0.0007705375304313256,4.5238891031714953e-05,-1.1102230246251565e-16,0.0007718643942202447,0.1407443879712992,-9.102731825534199e-06,0.00023072789038057324,min_task,none,false,false,8.397623974751506,8.397623974751506,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,7.719390678010346,7.719390678010346,0.0,0.0,0.0,0.0,0.0,0.0,-0.08607084876732725,0.14902864493179677,0.2260335510124743,0.0,0.0,0.0,0.0,0.0,0.0,0.1407443879712992,-9.102731825534199e-06,0.00023072789038057324,0.0,0.58,0.92,0.0,0.0,0.0,8.397623974751506,8.397623974751506,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,7.719390678010346,7.719390678010346,1.107045288161807,1.107045288161807,1.3054042257674827,1.3054042257674827,1.3053998343635975,1.3053998343635975,1.1070401099084732,1.1070401099084732,0.0,0.0,0.0,0.0,0.0,0.0
71.0,1.4000000000000008,0.1976103812538504,0.010127143413101057,0.2485841645840249,0.19694009563719142,0.010142786605708567,0.24858416458402444,-0.0006702856166589666,1.564319260751075e-05,-4.718447854656915e-16,0.0006704681330047289,0.14059329317051886,0.00010156171285370894,0.0004070614486277944,min_task,none,false,false,8.449562102913257,8.449562102913257,7.0,7.0,7.0,7.0,7.500736982373794,7.500736982373794,0.0,0.0,0.0,0.0,0.0,0.0,-0.11611459904360232,0.20816459028558348,0.31193586398681533,0.0,0.0,0.0,0.0,0.0,0.0,0.14059329317051886,0.00010156171285370894,0.0004070614486277944,0.0,0.58,0.92,0.0,0.0,0.0,8.449562102913257,8.449562102913257,7.0,7.0,7.0,7.0,7.500736982373794,7.500736982373794,1.1070538020712868,1.1070538020712868,1.305214656538913,1.305214656538913,1.3053600834779446,1.3053600834779446,1.107225256474059,1.107225256474059,0.0,0.0,0.0,0.0,0.0,0.0
72.0,1.4200000000000008,0.19742080391702832,0.010320283960775757,0.24858416458402466,0.1968471827213789,0.010303716496575192,0.24858416458402444,-0.0005736211956494097,-1.6567464200565457e-05,-2.220446049250313e-16,0.0005738603985014956,0.14040658609431406,0.0002783923065694356,0.0006931224336886614,min_task,none,false,false,8.494835530603892,8.494835530603892,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.286407882588443,7.286407882588443,0.0,0.0,0.0,0.0,0.0,0.0,-0.14647309055215738,0.26470199199380867,0.38057670130756516,0.0,0.0,0.0,0.0,0.0,0.0,0.14040658609431406,0.0002783923065694356,0.0006931224336886614,0.0,0.58,0.92,0.0,0.0,0.0,8.494835530603892,8.494835530603892,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.286407882588443,7.286407882588443,1.1070323481411048,1.1070323481411048,1.3049532240703872,1.3049532240703872,1.3053382099143034,1.3053382099143034,1.107486137647505,1.107486137647505,0.0,0.0,0.0,0.0,0.0,0.0
73.0,1.4400000000000008,0.19718636714371107,0.010601354819156049,0.24858416458402455,0.19670439613119142,0.01055103012541946,0.24858416458402444,-0.0004819710125196497,-5.032469373658817e-05,-1.1102230246251565e-16,0.0004845912006102646,0.14017621609852976,0.000536400783675398,0.001097639138122411,min_task,none,false,false,8.535029049201592,8.535029049201592,7.0,7.0,7.0,7.0,7.079297813129426,7.079297813129426,0.0,0.0,0.0,0.0,0.0,0.0,-0.17628742618606894,0.31829898330510514,0.4291224036352621,0.0,0.0,0.0,0.0,0.0,0.0,0.14017621609852976,0.000536400783675398,0.001097639138122411,0.0,0.58,0.92,0.0,0.0,0.0,8.535029049201592,8.535029049201592,7.0,7.0,7.0,7.0,7.079297813129426,7.079297813129426,1.1069745093590309,1.1069745093590309,1.3046039232298898,1.3046039232298898,1.3053380700367516,1.3053380700367516,1.1078396296175357,1.1078396296175357,0.0,0.0,0.0,0.0,0.0,0.0
74.0,1.4600000000000009,0.19689929444630083,0.010984420211839683,0.248584164584025,0.1965032751635039,0.010899381859921635,0.24858416458402444,-0.0003960192827969222,-8.503835191804761e-05,-5.551115123125783e-16,0.0004050466561322613,0.13989441115787735,0.0008896738948714925,0.00162024181036864,min_task,none,false,false,8.59102743749791,8.59102743749791,7.116520111004476,7.116520111004476,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2048836373326431,0.3687064015296382,0.4548688843420061,0.0,0.0,0.0,0.0,0.0,0.0,0.13989441115787735,0.0008896738948714925,0.00162024181036864,0.0,0.58,0.92,0.0,0.0,0.0,8.59102743749791,8.59102743749791,7.116520111004476,7.116520111004476,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.1068746356132115,1.1068746356132115,1.3041517174713466,1.3041517174713466,1.305363011476726,1.305363011476726,1.1083015602768067,1.1083015602768067,0.0,0.0,0.0,0.0,0.0,0.0
75.0,1.4800000000000009,0.19655234065047117,0.011482053031654255,0.24858416458402466,0.1962364307451914,0.011361569950155054,0.24858416458402444,-0.0003159099052797709,-0.00012048308149920084,-2.220446049250313e-16,0.0003381053699387469,0.13955384339397087,0.0013513110829386648,0.002251725374786903,min_task,none,false,false,8.655422834533793,8.655422834533793,7.300078931555371,7.300078931555371,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.23173287751454746,0.41568067186781893,0.4566371569608833,0.0,0.0,0.0,0.0,0.0,0.0,0.13955384339397087,0.0013513110829386648,0.002251725374786903,0.0,0.58,0.92,0.0,0.0,0.0,8.655422834533793,8.655422834533793,7.300078931555371,7.300078931555371,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.1067277869407153,1.1067277869407153,1.3035826972353366,1.3035826972353366,1.3054159682904387,1.3054159682904387,1.1088865569223036,1.1088865569223036,0.0,0.0,0.0,0.0,0.0,0.0
76.0,1.5000000000000009,0.196138912082285,0.012105322664948922,0.24858416458402488,0.1958975071606289,0.011948602818500678,0.24858416458402444,-0.00024140492165611316,-0.00015671984644824444,-4.440892098500626e-16,0.00028781495178422447,0.13914775802151133,0.001933352317376508,0.002975096252452809,min_task,none,false,false,8.715292285612087,8.715292285612087,7.471026916127271,7.471026916127271,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2564159040944734,0.4589137395221455,0.43552214938904493,0.0,0.0,0.0,0.0,0.0,0.0,0.13914775802151133,0.001933352317376508,0.002975096252452809,0.0,0.58,0.92,0.0,0.0,0.0,8.715292285612087,8.715292285612087,7.471026916127271,7.471026916127271,7.0,7.0,7.0,7.0,1.1065296874670223,1.1065296874670223,1.3028842024008036,1.3028842024008036,1.3054995343913516,1.3054995343913516,1.1096079211488732,1.1096079211488732,0.0,0.0,0.0,0.0,0.0,0.0
77.0,1.520000000000001,0.19565315247765855,0.012863799905499074,0.24858416458402466,0.1954811437791914,0.012669765349561615,0.24858416458402444,-0.0001720086984671465,-0.00019403455593745844,-2.220446049250313e-16,0.0002592998288588105,0.13867007208326446,0.0026466980318391627,0.003767056364219442,min_task,none,false,false,8.770616403402238,8.770616403402238,7.628003781664579,7.628003781664579,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.27861409553196365,0.49810070966622266,0.39329318490814374,0.0,0.0,0.0,0.0,0.0,0.0,0.13867007208326446,0.0026466980318391627,0.003767056364219442,0.0,0.58,0.92,0.0,0.0,0.0,8.770616403402238,8.770616403402238,7.628003781664579,7.628003781664579,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.1062766919520712,1.1062766919520712,1.3020449195188135,1.3020449195188135,1.3056160167008535,1.3056160167008535,1.1104775233103403,1.1104775233103403,0.0,0.0,0.0,0.0,0.0,0.0
78.0,1.540000000000001,0.19509000185983355,0.013765567232351979,0.24858416458402485,0.19498293678275389,0.01353268518007766,0.24858416458402444,-0.0001070650770796655,-0.00023288205227431878,-4.163336342344337e-16,0.00025631422317455045,0.1381154475697151,0.0035010270393827387,0.004599616932897618,min_task,none,false,false,8.821158400550463,8.821158400550463,7.7698111257589995,7.7698111257589995,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.29808801030117277,0.5329232858396815,0.332747511764823,0.0,0.0,0.0,0.0,0.0,0.0,0.1381154475697151,0.0035010270393827387,0.004599616932897618,0.0,0.58,0.92,0.0,0.0,0.0,8.821158400550463,8.821158400550463,7.7698111257589995,7.7698111257589995,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.105965764819757,1.105965764819757,1.3010549601395769,1.3010549601395769,1.3057674712617307,1.3057674712617307,1.1115057141800075,1.1115057141800075,0.0,0.0,0.0,0.0,0.0,0.0
79.0,1.560000000000001,0.19444523271303538,0.014817235731779775,0.24858416458402488,0.19439940089319138,0.01454339898883982,0.24858416458402444,-4.5831819843994426e-05,-0.0002738367429399556,-4.440892098500626e-16,0.00027764566896347525,0.13747934401637893,0.004504711941219151,0.005441874405257405,min_task,none,false,false,8.866520820018476,8.866520820018476,7.895389822249613,7.895389822249613,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31466247422667526,0.5630587441616464,0.2575072823543684,0.0,0.0,0.0,0.0,0.0,0.0,0.13747934401637893,0.004504711941219151,0.005441874405257405,0.0,0.58,0.92,0.0,0.0,0.0,8.866520820018476,8.866520820018476,7.895389822249613,7.895389822249613,7.0,7.0,7.0,7.0,1.1055944701841587,1.1055944701841587,1.2999059255095953,1.2999059255095953,1.3059557269579547,1.3059557269579547,1.1127012528532145,1.1127012528532145,0.0,0.0,0.0,0.0,0.0,0.0
80.0,1.580000000000001,0.19371546802849188,0.016023966027988203,0.24858416458402469,0.19372793109987888,0.01570641878660485,0.24858416458402444,1.246307138699776e-05,-0.00031754724138335216,-2.498001805406602e-16,0.00031779172213664464,0.13675805443561403,0.005664735422360001,0.006261843832263616,min_task,none,false,false,8.90620649921979,8.90620649921979,8.003817001955046,8.003817001955046,7.000000000000002,7.000000000000002,7.000000000000002,7.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.32821492530958724,0.5881935540923358,0.17178031316574588,0.0,0.0,0.0,0.0,0.0,0.0,0.13675805443561403,0.005664735422360001,0.006261843832263616,0.0,0.58,0.92,0.0,0.0,0.0,8.90620649921979,8.90620649921979,8.003817001955046,8.003817001955046,7.000000000000002,7.000000000000002,7.000000000000002,7.000000000000002,1.1051609716508792,1.1051609716508792,1.2985909610710071,1.2985909610710071,1.3061824001404085,1.3061824001404085,1.1140712506485173,1.1140712506485173,0.0,0.0,0.0,0.0,0.0,0.0
81.0,1.600000000000001,0.19289818509037296,0.017389491697487436,0.24858416458402488,0.19296676438719138,0.017024798206009793,0.24858416458402444,6.857929681841624e-05,-0.0003646934914776426,-4.440892098500626e-16,0.00037108551935943523,0.13594872756438423,0.0069866118353372345,0.007028246314516597,min_task,none,false,false,8.93967974529984,8.93967974529984,8.094318310420388,8.094318310420388,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3386668233943228,0.6080399030224514,0.08009785425834566,0.0,0.0,0.0,0.0,0.0,0.0,0.13594872756438423,0.0069866118353372345,0.007028246314516597,0.0,0.58,0.92,0.0,0.0,0.0,8.93967974529984,8.93967974529984,8.094318310420388,8.094318310420388,7.0,7.0,7.0,7.0,1.104664039888527,1.104664039888527,1.2971048020132088,1.2971048020132088,1.3064489026156132,1.3064489026156132,1.1156211313715132,1.1156211313715132,0.0,0.0,0.0,0.0,0.0,0.0
82.0,1.620000000000001,0.19199182852101276,0.01891549301434959,0.24858416458402485,0.19211494146200386,0.018500198791486497,0.24858416458402444,0.00012311294099109915,-0.00041529422286309264,-4.163336342344337e-16,0.0004331582710545164,0.13504937885006785,0.008474322227382381,0.007700654465661059,min_task,none,false,false,8.966424007393124,8.966424007393124,8.166290698623653,8.166290698623653,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3459777941548409,0.6223533547498303,-0.012955375026234332,0.0,0.0,0.0,0.0,0.0,0.0,0.13504937885006785,0.008474322227382381,0.007700654465661059,0.0,0.58,0.92,0.0,0.0,0.0,8.966424007393124,8.966424007393124,8.166290698623653,8.166290698623653,7.0,7.0,7.0,7.0,1.1041032379211526,1.1041032379211526,1.2954439765148418,1.2954439765148418,1.306756257920247,1.306756257920247,1.1173543669369688,1.1173543669369688,0.0,0.0,0.0,0.0,0.0,0.0
83.0,1.640000000000001,0.19099969279637652,0.02058063014352425,0.24858416458402463,0.19117226848119137,0.020132956289176156,0.24858416458402444,0.00017257568481485186,-0.00044767385434809487,-1.942890293094024e-16,0.0004797856259374538,0.1340587405824257,0.010131296054727812,0.007844016916730489,min_task,none,false,false,8.999361646188389,8.999361646188389,8.235936886720054,8.235936886720054,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35126960927427053,0.6369438589397975,-0.0927605899813289,0.0,0.0,0.0,0.0,0.0,0.0,0.1340587405824257,0.010131296054727812,0.007844016916730489,0.0,0.58,0.92,0.0,0.0,0.0,8.999361646188389,8.999361646188389,8.235936886720054,8.235936886720054,7.0,7.0,7.0,7.0,1.103483951321085,1.103483951321085,1.293611743058627,1.293611743058627,1.3070994087371246,1.3070994087371246,1.1192650952142464,1.1192650952142464,0.0,0.0,0.0,0.0,0.0,0.0
84.0,1.660000000000001,0.18991761886183994,0.0224071449328858,0.24858416458402463,0.19013927877912887,0.021922146936843856,0.24858416458402444,0.00022165991728892442,-0.00048499799604194427,-1.942890293094024e-16,0.000533250574399348,0.13297589249953415,0.011962030246535364,0.007769916052633345,min_task,none,false,false,9.0559834573614,9.0559834573614,8.324981794693958,8.324981794693958,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.35605263758310957,0.6596305094453242,-0.08367363138713568,0.0,0.0,0.0,0.0,0.0,0.0,0.13297589249953415,0.011962030246535364,0.007769916052633345,0.0,0.58,0.92,0.0,0.0,0.0,9.0559834573614,9.0559834573614,8.324981794693958,8.324981794693958,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,1.1027991344448989,1.1027991344448989,1.2916000185767145,1.2916000185767145,1.3074867678680187,1.3074867678680187,1.1213638887956965,1.1213638887956965,0.0,0.0,0.0,0.0,0.0,0.0
85.0,1.680000000000001,0.18874416480238132,0.02440504754562488,0.2485841645840249,0.18901719459519134,0.023865653753793077,0.24858416458402444,0.00027302979281002004,-0.0005393937918318041,-4.718447854656915e-16,0.0006045584590662627,0.1318012883974015,0.013966204283178888,0.007659779585620036,min_task,none,false,false,9.033002266769545,9.033002266769545,8.306305087999636,8.306305087999636,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3518743124217041,0.6443564299332257,-0.09639201314503434,0.0,0.0,0.0,0.0,0.0,0.0,0.1318012883974015,0.013966204283178888,0.007659779585620036,0.0,0.58,0.92,0.0,0.0,0.0,9.033002266769545,9.033002266769545,8.306305087999636,8.306305087999636,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.102046932329286,1.102046932329286,1.2894068230463136,1.2894068230463136,1.3079224101895564,1.3079224101895564,1.123654091263882,1.123654091263882,0.0,0.0,0.0,0.0,0.0,0.0
86.0,1.700000000000001,0.18748124565332847,0.02656865599004579,0.24858416458402463,0.18780788880125385,0.025960232830780253,0.24858416458402444,0.00032664314792538174,-0.0006084231592655351,-1.942890293094024e-16,0.0006905609942773031,0.1305368757851503,0.016137962712662636,0.007516655832686809,min_task,none,false,false,9.003706311600002,9.003706311600002,8.270204699049772,8.270204699049772,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.3447305036129257,0.6238522253286838,-0.11129136855079887,0.0,0.0,0.0,0.0,0.0,0.0,0.1305368757851503,0.016137962712662636,0.007516655832686809,0.0,0.58,0.92,0.0,0.0,0.0,9.003706311600002,9.003706311600002,8.270204699049772,8.270204699049772,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.1012315035789537,1.1012315035789537,1.2870375415335926,1.2870375415335926,1.3084050194779497,1.3084050194779497,1.1261300485081744,1.1261300485081744,0.0,0.0,0.0,0.0,0.0,0.0
87.0,1.720000000000001,0.1861315415922285,0.02889099357933134,0.24858416458402474,0.18651384662919135,0.0282015796199293,0.24858416458402444,0.0003823050369628489,-0.0006894139594020403,-3.0531133177191805e-16,0.0007883202069626043,0.12918531891113638,0.018470420452761312,0.0073389387700223165,min_task,none,false,false,8.973572006333926,8.973572006333926,8.22407851720575,8.22407851720575,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.33521735823340104,0.6007097492579372,-0.12523630080725248,0.0,0.0,0.0,0.0,0.0,0.0,0.12918531891113638,0.018470420452761312,0.0073389387700223165,0.0,0.58,0.92,0.0,0.0,0.0,8.973572006333926,8.973572006333926,8.22407851720575,8.22407851720575,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.1003574212016167,1.1003574212016167,1.284498849675797,1.284498849675797,1.308933102791198,1.308933102791198,1.1287847567882987,1.1287847567882987,0.0,0.0,0.0,0.0,0.0,0.0
88.0,1.740000000000001,0.1846983486869268,0.03136442198328016,0.24858416458402455,0.18513812739837884,0.03058439522464614,0.24858416458402444,0.00043977871145203795,-0.0007800267586340233,-1.1102230246251565e-16,0.0008954591332001231,0.1277499044194495,0.020955996672755772,0.007125622091988355,min_task,none,false,false,8.942293126293329,8.942293126293329,8.168259509150317,8.168259509150317,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.3234746645920087,0.5749577226235564,-0.13802831001988816,0.0,0.0,0.0,0.0,0.0,0.0,0.1277499044194495,0.020955996672755772,0.007125622091988355,0.0,0.58,0.92,0.0,0.0,0.0,8.942293126293329,8.942293126293329,8.168259509150317,8.168259509150317,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,1.0994293837076703,1.0994293837076703,1.281798344810555,1.281798344810555,1.3095052037150683,1.3095052037150683,1.1316102913802049,1.1316102913802049,0.0,0.0,0.0,0.0,0.0,0.0
89.0,1.7600000000000011,0.18318553623232325,0.03398065631732838,0.24858416458402466,0.18368432624319134,0.03310245268953323,0.24858416458402444,0.0004987900108680832,-0.0008782036277951502,-2.220446049250313e-16,0.0010099668741173373,0.12623449861921807,0.023586430193109083,0.006876293719337709,min_task,none,false,false,8.909634159672116,8.909634159672116,8.103150323000655,8.103150323000655,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.30964679683047736,0.5466566034724636,-0.1495203509584279,0.0,0.0,0.0,0.0,0.0,0.0,0.12623449861921807,0.023586430193109083,0.006876293719337709,0.0,0.58,0.92,0.0,0.0,0.0,8.909634159672116,8.909634159672116,8.103150323000655,8.103150323000655,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.0984522119347315,1.0984522119347315,1.2789445008583653,1.2789445008583653,1.3101198589040999,1.3101198589040999,1.1345978451959748,1.1345978451959748,0.0,0.0,0.0,0.0,0.0,0.0
