step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,T_1,Tlow_1,Tup_1,T_2,Tlow_2,Tup_2,T_3,Tlow_3,Tup_3,T_4,Tlow_4,Tup_4,T_5,Tlow_5,Tup_5,T_6,Tlow_6,Tup_6,T_7,Tlow_7,Tup_7,T_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
1,0,1,1.03066989459932e-14,0.156636642600868,0.107690361047947,0.285124963237541,0.336636642600868,0.00769036104794683,0.285124963237541,-0.18,0.1,0,1.30109256701871e-11,476.056475336668,39.5711566955105,39.7252875043667,4,0,4,0,pinocchio,0,14.3444298152142,0,0,14.3444298152142,0,0,5.00000000001707,1,0,5.00000000001707,1,0,5.00000000001301,1,0,5.00000000001301,1,0,23.9435246633324,0,0,23.9435246633324,0,0,0.059162071578001,0.274712495633302,-0.428843304489504,-0.00435305971603815,0.052741870488856,-0.000112080562139738,14.3444298152142,14.3444298152142,14.3444298152142,14.3444298152142,5.00000000001707,5.00000000001707,5.00000000001707,5.00000000001707,5.00000000001301,5.00000000001301,5.00000000001301,5.00000000001301,23.9435246633324,23.9435246633324,23.9435246633324,23.9435246633324,0.059162071578001,0.059162071578001,-0.657979180953269,0.274712495633302,0.157488478920904,-0.428843304489504,-0.00435305971603839,-0.00435305971603815,-0.00685717573136202,0.052741870488856,-0.000112080562139738,-0.000112080562139738
2,0.02,1,1.27552412934655e-14,0.163835813456324,0.103690357024358,0.285131766081983,0.336636642600868,0.00769036104794683,0.285124963237541,-0.172800829144544,0.0959999959764114,6.80284444287693e-06,5.34311261901621e-10,484.274479839261,39.4862182154865,39.3916674272617,4,0,4,0,pinocchio,0,10.8861097479752,0,0,10.8861097479752,0,0,5.00000000109599,1,0,5.00000000109599,1,0,5.00000000053431,1,0,5.00000000053431,1,0,15.7255201607389,0,0,15.7255201607389,0,0,0.0320119760001155,0.608332572738347,-0.513781784513538,-0.00190495250544112,0.0561857945122431,-3.35455322502252e-05,10.8861097479752,10.8861097479752,10.8861097479752,10.8861097479752,5.00000000109599,5.00000000109599,5.00000000109599,5.00000000109599,5.00000000053431,5.00000000053431,5.00000000053431,5.00000000053431,15.7255201607389,15.7255201607389,15.7255201607389,15.7255201607389,0.0319865046299412,0.0320119760001155,-0.331289521911756,0.608332572738347,0.0726115089931056,-0.513781784513538,-0.00192525188616344,-0.00190495250544112,-0.00336931470604185,0.0561857945122431,-3.37888910735273e-05,-3.35455322502252e-05
3,0.04,1,8.39178025542793e-15,0.175066792767229,0.0974501519003,0.28513953212199,0.336636642600868,0.00769036104794683,0.285124963237541,-0.161569849833639,0.0897597908523532,1.45688844495062e-05,5.12478948166972e-13,489.585619856531,39.436387040017,39.1816747608544,4,0,4,0,pinocchio,0,8.62832494708145,0,0,8.62832494708145,0,0,5.00000000000051,1,0,5.00000000000051,1,0,5.0000000000586,1,0,5.0000000000586,1,0,10.4143801434691,0,0,10.4143801434691,0,0,0.0147915715196632,0.818325239145582,-0.563612959982982,-0.000482450972733783,0.0582639253427863,7.41604180300054e-06,8.62832494708145,8.62832494708145,8.62832494708145,8.62832494708145,5.00000000000051,5.00000000000051,5.00000000000051,5.00000000000051,5.0000000000586,5.0000000000586,5.0000000000586,5.0000000000586,10.4143801434691,10.4143801434691,10.4143801434691,10.4143801434691,0.0147305840876157,0.0147915715196632,-0.131805799743191,0.818325239145582,0.0227559974824061,-0.563612959982982,-0.000524800429495542,-0.000482450972733783,-0.00122587794307094,0.0582639253427863,7.02164237509351e-06,7.41604180300054e-06
4,0.06,1,9.73666633117358e-15,0.18826790948479,0.0901157425173968,0.285145558982618,0.336636642600868,0.00769036104794683,0.285124963237541,-0.148368733116078,0.08242538146945,2.05957450772898e-05,4.8126835849871e-11,492.829480112658,39.4096735461171,39.0547690807506,4,0,4,0,pinocchio,0,7.17051988734219,0,0,7.17051988734219,0,0,5.00000000041096,1,0,5.00000000041096,1,0,5.00000000004813,1,0,5.00000000004813,1,0,7.04861105185397,0,0,7.04861105185397,0,0,0.00423985947216142,0.945230919249434,-0.590326453882865,0.000249055395728152,0.0594083087616518,2.41817536334602e-05,7.17051988734219,7.17051988734219,7.17051988734219,7.17051988734219,5.00000000041096,5.00000000041096,5.00000000041096,5.00000000041096,5.00000000004813,5.00000000004813,5.00000000004813,5.00000000004813,7.04861105185397,7.04861105185397,7.04861105185397,7.04861105185397,0.00415683722044946,0.00423985947216142,-0.0169235655439977,0.945230919249434,-0.00411068885544807,-0.590326453882865,0.000199975937924535,0.000249055395728152,-7.15828384301176e-06,0.0594083087616518,2.39084368658382e-05,2.41817536334602e-05
5,0.08,1,9.55466611379458e-15,0.202123304289404,0.0824184875003266,0.28514897619048,0.336636642600868,0.00769036104794683,0.285124963237541,-0.134513338311464,0.0747281264523797,2.40129529391897e-05,1.69231739732822e-10,493.74213006026,39.39670970436,38.9787446631066,4,0,4,0,pinocchio,0,6.25786993973999,0,0,6.25786993973999,0,0,5.00875988436234,0,0,5.00875988436234,0,0,5.00000000016923,1,0,5.00000000016923,1,0,5.0000000113935,1,0,5.0000000113935,1,0,-0.00221702242611325,1.02125533689337,-0.603290295639982,0.000559100448307079,0.0600702875200028,2.66320017652627e-05,6.25786993973999,6.25786993973999,6.25786993973999,6.25786993973999,5.00875988436234,5.00875988436234,5.00875988436234,5.00875988436234,5.00000000016923,5.00000000016923,5.00000000016923,5.00000000016923,5.0000000113935,5.0000000113935,5.0000000113935,5.0000000113935,-0.00230732859669303,-0.00221702242611325,0.0467840630579559,1.02125533689337,-0.0173604762820005,-0.603290295639982,0.0005188301539647,0.000559100448307079,0.000730827173470061,0.0600702875200028,2.67543880525523e-05,2.66320017652627e-05
6,0.1,1,5.13584899028994e-15,0.215817235676181,0.0748115951123401,0.285149829253616,0.336636642600868,0.00769036104794683,0.285124963237541,-0.120819406924687,0.0671212340643933,2.48660160757641e-05,9.53652268265159e-10,493.81624967225,39.3925445646631,38.9383658556569,4,0,4,0,pinocchio,0,6.03118416043711,0,0,6.03118416043711,0,0,6.18375032775039,0,0,6.18375032775039,0,0,5.00000002994538,1,0,5.00000002994538,1,0,5.00000000095365,1,0,5.00000000095365,1,0,-0.00557693476593476,1.0616341443431,-0.607455435336862,0.000621219863677598,0.0602835985158648,2.25756422513032e-05,6.03118416043711,6.03118416043711,6.03118416043711,6.03118416043711,6.18375032775039,6.18375032775039,6.18375032775039,6.18375032775039,5.00000002994538,5.00000002994538,5.00000002994538,5.00000002994538,5.00000000095365,5.00000000095365,5.00000000095365,5.00000000095365,-0.0056637455402182,-0.00557693476593476,0.0752534271154772,1.0616341443431,-0.0219215276511093,-0.607455435336862,0.000601161319004007,0.000621219863677598,0.00101698421993746,0.0602835985158648,2.3309394364901e-05,2.25756422513032e-05
7,0.12,1,6.36478307077094e-15,0.228866637511674,0.0675632458957904,0.285148626430706,0.336636642600868,0.00769036104794683,0.285124963237541,-0.107770005089194,0.0598728848478435,2.36631931656017e-05,3.34843264226947e-13,493.221708651182,39.3925749108675,38.9168701850826,4,0,4,0,pinocchio,0,5.91581368256626,0,0,5.91581368256626,0,0,6.77829134881841,0,0,6.77829134881841,0,0,5.00000000017179,1,0,5.00000000017179,1,0,5.00000000000033,1,0,5.00000000000033,1,0,-0.00722165660395089,1.08312981491738,-0.607425089132492,0.000570104541004984,0.0602815457815159,1.63616169301328e-05,5.91581368256626,5.91581368256626,5.91581368256626,5.91581368256626,6.77829134881841,6.77829134881841,6.77829134881841,6.77829134881841,5.00000000017179,5.00000000017179,5.00000000017179,5.00000000017179,5.00000000000033,5.00000000000033,5.00000000000033,5.00000000000033,-0.00729952296811121,-0.00722165660395089,0.0855786555390736,1.08312981491738,-0.0223646482968078,-0.607425089132492,0.000576767570173331,0.000570104541004984,0.00108224744284513,0.0602815457815159,1.78471272320735e-05,1.63616169301328e-05
8,0.14,1,8.18681607229572e-15,0.241007420483362,0.0608199618168889,0.285145977849041,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0956292221175058,0.053129600768942,2.10146115000587e-05,5.71986902286881e-13,493.002953681936,39.3946356703712,38.9062445428042,4,0,4,0,pinocchio,0,5.87220768724323,0,0,5.87220768724323,0,0,6.99704631806362,0,0,6.99704631806362,0,0,5.00000000031073,1,0,5.00000000031073,1,0,5.00000000000057,1,0,5.00000000000057,1,0,-0.00782010288309766,1.09375545719578,-0.60536432962882,0.000470625696233478,0.060167172485705,1.000130520325e-05,5.87220768724323,5.87220768724323,5.87220768724323,5.87220768724323,6.99704631806362,6.99704631806362,6.99704631806362,6.99704631806362,5.00000000031073,5.00000000031073,5.00000000031073,5.00000000031073,5.00000000000057,5.00000000000057,5.00000000000057,5.00000000000057,-0.00788693424419051,-0.00782010288309766,0.085908834080108,1.09375545719578,-0.0208222306493084,-0.60536432962882,0.000507042412301928,0.000470625696233478,0.001028735595618,0.060167172485705,1.23149862076843e-05,1.000130520325e-05
9,0.16,1,8.291069562509e-15,0.252117455081826,0.0546494276385545,0.285142451542138,0.336636642600868,0.00769036104794683,0.285124963237541,-0.084519187519042,0.0469590665906077,1.74883045972463e-05,9.35251875944232e-13,493.021155348963,39.3975022692258,38.9016377550381,4,0,4,0,pinocchio,0,5.87353823763914,0,0,5.87353823763914,0,0,6.97884465103745,0,0,6.97884465103745,0,0,5.000000000152,1,0,5.000000000152,1,0,5.00000000000094,1,0,5.00000000000094,1,0,-0.00780061566424535,1.0983622449619,-0.602497730774243,0.000358136405852779,0.0600023955714407,4.40992803349778e-06,5.87353823763914,5.87353823763914,5.87353823763914,5.87353823763914,6.97884465103745,6.97884465103745,6.97884465103745,6.97884465103745,5.000000000152,5.000000000152,5.000000000152,5.000000000152,5.00000000000094,5.00000000000094,5.00000000000094,5.00000000000094,-0.00785632907373923,-0.00780061566424535,0.0811197345977135,1.0983622449619,-0.0184909548489856,-0.602497730774243,0.000424979923359103,0.000358136405852779,0.000918299552978397,0.0600023955714407,7.57822176211675e-06,4.40992803349778e-06
10,0.18,1,9.84847160361396e-15,0.262164680388923,0.0490693317544797,0.28513851424651,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0744719622119445,0.0413789707065329,1.35510089690483e-05,2.2360087115203e-09,493.182747816969,39.4005186669158,38.9001815411393,4,0,4,0,pinocchio,0,5.90179304573318,0,0,5.90179304573318,0,0,6.81725218303093,0,0,6.81725218303093,0,0,5.00000018436654,1,0,5.00000018436654,1,0,5.00000000223601,1,0,5.00000000223601,1,0,-0.00743396344668946,1.09981845886071,-0.599481333084189,0.00025035195902221,0.059822866422951,-1.02877312849036e-07,5.90179304573318,5.90179304573318,5.90179304573318,5.90179304573318,6.81725218303093,6.81725218303093,6.81725218303093,6.81725218303093,5.00000018436654,5.00000018436654,5.00000018436654,5.00000018436654,5.00000000223601,5.00000000223601,5.00000000223601,5.00000000223601,-0.00747950486238835,-0.00743396344668946,0.0740443363477397,1.09981845886071,-0.0160053890219345,-0.599481333084189,0.000346815629910679,0.00025035195902221,0.000787015072333475,0.059822866422951,3.91035053581845e-06,-1.02877312849036e-07
