step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,jacobian_backend,jacobian_fallback,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
11,0.2,1,9.45996665349772e-15,0.393101168859329,0.210420163394722,1.42446314412243,0.422195061157077,0.195856391502743,1.42445906603865,-0.0290938922977484,0.014563771891979,4.07808378155572e-06,0,493.794102868956,39.8989780832808,33.1337369088692,4,0,fd,1,6.20589713104431,6.20589713104431,5.87783975824508,5.87783975824508,5,5,5.00000000000001,5.00000000000001,-0.0644928252744303,6.86626309113083,0.634740632726888,0.0143624469891316,-0.101021916719213,-9.85387055845386e-05,6.20589713104431,6.20589713104431,6.20589713104431,6.20589713104431,5.87783975824508,5.87783975824508,5.87783975824508,5.87783975824508,5,5,5,5,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,-0.0647117887298236,-0.0644928252744303,-0.0214388224083919,6.86626309113083,0.036763769286587,0.634740632726888,0.00194117612321776,0.0143624469891316,-0.00289395210592147,-0.101021916719213,-1.95918765868441e-05,-9.85387055845386e-05
12,0.22,1,8.46476344849553e-15,0.396668154270457,0.208641112771328,1.42446384915867,0.422195061157077,0.195856391502743,1.42445906603865,-0.02552690688662,0.0127847212685856,4.78312002205605e-06,5.59287549606324e-09,493.773888561886,39.8990404487382,33.1292261526843,4,0,fd,1,6.22611143811359,6.22611143811359,5.77462278965769,5.77462278965769,5.00000003030982,5.00000003030982,5.00000000559288,5.00000000559288,-0.060256049208506,6.87077384731566,0.629447563334397,0.0138811571905972,-0.100959551261845,-9.54222925488735e-05,6.22611143811359,6.22611143811359,6.22611143811359,6.22611143811359,5.77462278965769,5.77462278965769,5.77462278965769,5.77462278965769,5.00000003030982,5.00000003030982,5.00000003030982,5.00000003030982,5.00000000559288,5.00000000559288,5.00000000559288,5.00000000559288,-0.0604037077543467,-0.060256049208506,-0.0195458313820467,6.87077384731566,0.0340675285414207,0.629447563334397,0.00178689849229841,0.0138811571905972,-0.00267532033802098,-0.100959551261845,-1.80745820301809e-05,-9.54222925488735e-05
13,0.24,1,3.96780659234333e-15,0.39983031244661,0.207064267283672,1.42446435069264,0.422195061157077,0.195856391502743,1.42445906603865,-0.0223647487104675,0.0112078757809294,5.28465399285416e-06,1.21934302654836e-08,493.75279792433,39.8991418448933,33.1249491453946,4,0,fd,1,6.24720207566953,6.24720207566953,5.66779311582765,5.66779311582765,5.00000004741401,5.00000004741401,5.00000001219343,5.00000001219343,-0.0556056203028714,6.87505085460543,0.624228847290429,0.0134266713801544,-0.100858155106718,-9.23369195283471e-05,6.24720207566953,6.24720207566953,6.24720207566953,6.24720207566953,5.66779311582765,5.66779311582765,5.66779311582765,5.66779311582765,5.00000004741401,5.00000004741401,5.00000004741401,5.00000004741401,5.00000001219343,5.00000001219343,5.00000001219343,5.00000001219343,-0.0556977169465114,-0.0556056203028714,-0.0175597134006651,6.87505085460543,0.0311051609884174,0.624228847290429,0.00161665363664554,0.0134266713801544,-0.00243402464114695,-0.100858155106718,-1.63969264477259e-05,-9.23369195283471e-05
14,0.26,1,4.93979744420191e-15,0.402623248367511,0.205671759046014,1.42446464139805,0.422195061157077,0.195856391502743,1.42445906603865,-0.0195718127895662,0.00981536754327142,5.5753593977137e-06,3.20234114781215e-08,493.731729494753,39.899259522789,33.1211265062427,4,0,fd,1,6.268270505247,6.268270505247,5.56334142349703,5.56334142349703,5.00000010907727,5.00000010907727,5.00000003202341,5.00000003202341,-0.0508706017768681,6.87887349375726,0.619297762327185,0.0130109312270611,-0.10074047721097,-8.94373713401637e-05,6.268270505247,6.268270505247,6.268270505247,6.268270505247,5.56334142349703,5.56334142349703,5.56334142349703,5.56334142349703,5.00000010907727,5.00000010907727,5.00000010907727,5.00000010907727,5.00000003202341,5.00000003202341,5.00000003202341,5.00000003202341,-0.0509208599741271,-0.0508706017768681,-0.015728821268965,6.87887349375726,0.0281204904360166,0.619297762327185,0.00144628725994522,0.0130109312270611,-0.00219132611349693,-0.10074047721097,-1.47291237411196e-05,-8.94373713401637e-05
15,0.28,1,6.3843034804163e-15,0.405083052500804,0.204445514777412,1.42446475726116,0.422195061157077,0.195856391502743,1.42445906603865,-0.0171120086562737,0.00858912327466876,5.6912225041561e-06,3.17514903258598e-11,493.711323586045,39.8993838367824,33.1177019052783,4,0,fd,1,6.28867641395522,6.28867641395522,5.46456061920801,5.46456061920801,5.00000000003175,5.00000000003175,5.00000000065053,5.00000000065053,-0.0462372157912895,6.88229809472171,0.614728505602862,0.0126354083604199,-0.100616163217561,-8.67520183026632e-05,6.28867641395522,6.28867641395522,6.28867641395522,6.28867641395522,5.46456061920801,5.46456061920801,5.46456061920801,5.46456061920801,5.00000000003175,5.00000000003175,5.00000000003175,5.00000000003175,5.00000000065053,5.00000000065053,5.00000000065053,5.00000000065053,-0.0462570479709328,-0.0462372157912895,-0.0140248298814143,6.88229809472171,0.0252182416769529,0.614728505602862,0.00128119139903049,0.0126354083604199,-0.00195541569407709,-0.100616163217561,-1.31138465633285e-05,-8.67520183026632e-05
16,0.3,1,6.96285885215076e-15,0.407244764158562,0.203368031845978,1.424464739594,0.422195061157077,0.195856391502743,1.42445906603865,-0.014950296998515,0.00751164034323498,5.6735553517484e-06,8.17124146124115e-14,493.692183660253,39.8995074695174,33.1146112990053,4,0,fd,1,6.30781633974672,6.30781633974672,5.37362662104606,5.37362662104606,5.00000000000221,5.00000000000221,5.00000000000008,5.00000000000008,-0.0418310169119664,6.8853887009947,0.610565445328131,0.012300265420118,-0.100492530482601,-8.42962376901881e-05,6.30781633974672,6.30781633974672,6.30781633974672,6.30781633974672,5.37362662104606,5.37362662104606,5.37362662104606,5.37362662104606,5.00000000000221,5.00000000000221,5.00000000000221,5.00000000000221,5.00000000000008,5.00000000000008,5.00000000000008,5.00000000000008,-0.0418296057158898,-0.0418310169119664,-0.0124111257494803,6.8853887009947,0.0224723192870826,0.610565445328131,0.00112531998608745,0.012300265420118,-0.00173220353210723,-0.100492530482601,-1.15803291436123e-05,-8.42962376901881e-05
17,0.32,1,3.45660697755636e-15,0.409141262613879,0.202422859133265,1.42446460153152,0.422195061157077,0.195856391502743,1.42445906603865,-0.0130537985431983,0.00656646763052243,5.5354928718554e-06,2.77617928645668e-11,493.674219345502,39.8996248288167,33.1119323176859,4,0,fd,1,6.3257806544985,6.3257806544985,5.29106145483552,5.29106145483552,5.00000000002776,5.00000000002776,5.00000000086267,5.00000000086267,-0.0377025048475812,6.88806768231407,0.606825434759613,0.0120052732436279,-0.100375171183344,-8.21019011722449e-05,6.3257806544985,6.3257806544985,6.3257806544985,6.3257806544985,5.29106145483552,5.29106145483552,5.29106145483552,5.29106145483552,5.00000000002776,5.00000000002776,5.00000000002776,5.00000000002776,5.00000000086267,5.00000000086267,5.00000000086267,5.00000000086267,-0.0376870351551659,-0.0377025048475812,-0.0109913838197997,6.88806768231407,0.0199274842624604,0.606825434759613,0.000982017471457652,0.0120052732436279,-0.00152594530464967,-0.100375171183344,-1.01738580937649e-05,-8.21019011722449e-05
18,0.34,1,2.48808027939897e-15,0.41080291026594,0.201594820770492,1.42446437853741,0.422195061157077,0.195856391502743,1.42445906603865,-0.0113921508911374,0.00573842926774912,5.31249875512785e-06,1.12424736187222e-10,493.657438754826,39.8997347845672,33.109587146806,4,0,fd,1,6.34256124517429,6.34256124517429,5.21711292118547,5.21711292118547,5.00000000011242,5.00000000011242,5.00000000046511,5.00000000046511,-0.0338813453775244,6.89041285319402,0.603486563929827,0.011746687709957,-0.100265215432816,-8.01461732949573e-05,6.34256124517429,6.34256124517429,6.34256124517429,6.34256124517429,5.21711292118547,5.21711292118547,5.21711292118547,5.21711292118547,5.00000000011242,5.00000000011242,5.00000000011242,5.00000000011242,5.00000000046511,5.00000000046511,5.00000000046511,5.00000000046511,-0.0338573048780617,-0.0338813453775244,-0.00971211688822393,6.89041285319402,0.0175874878773072,0.603486563929827,0.000850812601186135,0.011746687709957,-0.0013365352105339,-0.100265215432816,-8.88437408264053e-06,-8.01461732949573e-05
19,0.36,1,5.600739394976e-15,0.412257382513031,0.200870151760618,1.42446410360113,0.422195061157077,0.195856391502743,1.42445906603865,-0.00993767864404688,0.00501376025787564,5.03756248204645e-06,4.84578599468932e-10,493.641983452249,39.8998359998254,33.1075235116314,4,0,fd,1,6.35801654775112,6.35801654775112,5.15163254076039,5.15163254076039,5.00000000048458,5.00000000048458,5.00000000343634,5.00000000343634,-0.0303724313126623,6.89247648836861,0.600527584508711,0.0115216093110774,-0.100164000174571,-7.84141820822063e-05,6.35801654775112,6.35801654775112,6.35801654775112,6.35801654775112,5.15163254076039,5.15163254076039,5.15163254076039,5.15163254076039,5.00000000048458,5.00000000048458,5.00000000048458,5.00000000048458,5.00000000343634,5.00000000343634,5.00000000343634,5.00000000343634,-0.0303439074802156,-0.0303724313126623,-0.00854357533489036,6.89247648836861,0.0154545721048365,0.600527584508711,0.000731789318365372,0.0115216093110774,-0.00116416780899442,-0.100164000174571,-7.70919503167988e-06,-7.84141820822063e-05
20,0.38,1,6.23625054126304e-15,0.413529590143757,0.200236476004306,1.4244637953105,0.422195061157077,0.195856391502743,1.42445906603865,-0.00866547101332077,0.00438008450156302,4.72927185213301e-06,5.32907051820075e-15,493.627946446937,39.8999272866526,33.1057195520855,4,0,fd,1,6.37205355306327,6.37205355306327,5.09415884739667,5.09415884739667,5.00000000000004,5.00000000000004,5.00000000000001,5.00000000000001,-0.0271635696073341,6.89428044791452,0.597925868015664,0.0113275790772814,-0.100072713347369,-7.68968725660082e-05,6.37205355306327,6.37205355306327,6.37205355306327,6.37205355306327,5.09415884739667,5.09415884739667,5.09415884739667,5.09415884739667,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,-0.0271335246413358,-0.0271635696073341,-0.00748451352396273,6.89428044791452,0.0135274695259611,0.597925868015664,0.000625189912852875,0.0113275790772814,-0.00100898306239827,-0.100072713347369,-6.6508132618992e-06,-7.68968725660082e-05
21,0.4,1,8.45507887182547e-15,0.414641723702367,0.199682706145189,1.42446346173962,0.422195061157077,0.195856391502743,1.42445906603865,-0.0075533374547106,0.00382631464244576,4.39570096322228e-06,1.1290524071228e-11,493.615090044421,39.9000085020733,33.1041717601683,4,0,fd,1,6.38490995557909,6.38490995557909,5.04409922392851,5.04409922392851,5.00000000001129,5.00000000001129,5.00000000009381,5.00000000009381,-0.0242402331792733,6.89582823983167,0.595651803390892,0.011161597289526,-0.0999914979266633,-7.55819135644139e-05,6.38490995557909,6.38490995557909,6.38490995557909,6.38490995557909,5.04409922392851,5.04409922392851,5.04409922392851,5.04409922392851,5.00000000001129,5.00000000001129,5.00000000001129,5.00000000001129,5.00000000009381,5.00000000009381,5.00000000009381,5.00000000009381,-0.0242107450618079,-0.0242402331792733,-0.00655010580772597,6.89582823983167,0.0117958228380104,0.595651803390892,0.000530438749279938,0.011161597289526,-0.000870173538977781,-0.0999914979266633,-5.70771658914282e-06,-7.55819135644139e-05
22,0.42,1,1.02822464685635e-14,0.41561345673798,0.199199004828525,1.42446311454547,0.422195061157077,0.195856391502743,1.42445906603865,-0.00658160441909711,0.00334261332578203,4.04850681445801e-06,3.60866891924161e-12,493.603256695826,39.9000805066671,33.1028544389217,6,0,fd,1,6.39674330417382,6.39674330417382,5.0006385029297,5.0006385029297,5.00000000000414,5.00000000000414,5.00000000000361,5.00000000000361,-0.0215735874836471,6.89714556107834,0.593667603539503,0.0110202493518961,-0.099919493332944,-7.44481725941358e-05,6.39674330417382,6.39674330417382,6.39674330417382,6.39674330417382,5.0006385029297,5.0006385029297,5.0006385029297,5.0006385029297,5.00000000000414,5.00000000000414,5.00000000000414,5.00000000000414,5.00000000000361,5.00000000000361,5.00000000000361,5.00000000000361,-0.0215460479840672,-0.0215735874836471,-0.00573151948452733,6.89714556107834,0.0102390665582988,0.593667603539503,0.000446280156396028,0.0110202493518961,-0.000746024308440951,-0.099919493332944,-4.86879296346387e-06,-7.44481725941358e-05
23,0.44,1,5.25597144384211e-15,0.416462232320832,0.198776659265395,1.42446277226973,0.422195061157077,0.195856391502743,1.42445906603865,-0.00573282883624521,0.00292026776265247,3.70623107848189e-06,0,493.585718423946,39.9002272954018,33.1011099078536,4,0,fd,1,6.41428157605422,6.41428157605422,5.00000000000004,5.00000000000004,5,5,5.03029725192864,5.03029725192864,-0.0170372970915689,6.89889009214635,0.590846537250723,0.0108473953027005,-0.0997727045981609,-7.29147354723179e-05,6.41428157605422,6.41428157605422,6.41428157605422,6.41428157605422,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000004,5,5,5,5,5.03029725192864,5.03029725192864,5.03029725192864,5.03029725192864,-0.0170125713631535,-0.0170372970915689,-0.00438631282742818,6.89889009214635,0.00774587302566232,0.590846537250723,0.000318497306132315,0.0108473953027005,-0.000551773293629765,-0.0997727045981609,-3.56237848819774e-06,-7.29147354723179e-05
24,0.46,1,3.4628380042621e-15,0.41720349235348,0.198407985888903,1.42446243828663,0.422195061157077,0.195856391502743,1.42445906603865,-0.00499156880359769,0.00255159438616054,3.37224798019342e-06,0,493.566152663261,39.9002753595107,33.1001787436912,4,0,fd,1,6.43384733673949,6.43384733673949,5,5,5,5,5.06278230132704,5.06278230132704,-0.0150853068456213,6.89982125630884,0.589443636006232,0.0107486011002954,-0.099724640489314,-7.21144559372304e-05,6.43384733673949,6.43384733673949,6.43384733673949,6.43384733673949,5,5,5,5,5,5,5,5,5.06278230132704,5.06278230132704,5.06278230132704,5.06278230132704,-0.0150633754074718,-0.0150853068456213,-0.00377992365569924,6.89982125630884,0.00659642937534244,0.589443636006232,0.000255822615415013,0.0107486011002954,-0.000459727353515405,-0.099724640489314,-2.93692376374111e-06,-7.21144559372304e-05
25,0.48,1,5.88411520491821e-15,0.41785073999154,0.198086256782159,1.42446211882414,0.422195061157077,0.195856391502743,1.42445906603865,-0.00434432116553696,0.00222986527941665,3.0527854897322e-06,0,493.548740726633,39.9003161077753,33.0993699181762,4,0,fd,1,6.45125927336654,6.45125927336654,5,5,5,5,5.09046012789856,5.09046012789856,-0.0132965744986778,6.90063008182382,0.588223563511229,0.010665009715885,-0.0996838922246613,-7.14297247872719e-05,6.45125927336654,6.45125927336654,6.45125927336654,6.45125927336654,5,5,5,5,5,5,5,5,5.09046012789856,5.09046012789856,5.09046012789856,5.09046012789856,-0.0132774925470969,-0.0132965744986778,-0.00323221359404613,6.90063008182382,0.00556610159160442,0.588223563511229,0.00020066776862393,0.010665009715885,-0.000377891124379914,-0.0996838922246613,-2.38203969615824e-06,-7.14297247872719e-05
26,0.5,1,8.07517074449646e-15,0.418415844548504,0.197805559239768,1.42446181678871,0.422195061157077,0.195856391502743,1.42445906603865,-0.00377921660857333,0.001949167737025,2.75075006039849e-06,1.09598374820052e-09,493.533366339231,39.9003496869825,33.0986727894222,4,0,fd,1,6.46663366076937,6.46663366076937,5.00000033271859,5.00000033271859,5.00000000109598,5.00000000109598,5.11383823204352,5.11383823204352,-0.011650453794527,6.90132721057781,0.587166699011198,0.0105949929667165,-0.099650313017497,-7.08506022687626e-05,6.46663366076937,6.46663366076937,6.46663366076937,6.46663366076937,5.00000033271859,5.00000033271859,5.00000033271859,5.00000033271859,5.00000000109598,5.00000000109598,5.00000000109598,5.00000000109598,5.11383823204352,5.11383823204352,5.11383823204352,5.11383823204352,-0.0116341155679223,-0.011650453794527,-0.00274270868752069,6.90132721057781,0.00464540646172651,0.587166699011198,0.000152655066315788,0.0105949929667165,-0.000305601287571733,-0.099650313017497,-1.8944597215409e-06,-7.08506022687626e-05
27,0.52,1,8.26342221186166e-15,0.418909186855906,0.197560681139409,1.42446153505096,0.422195061157077,0.195856391502743,1.42445906603865,-0.00328587430117172,0.00170428963666602,2.46901231171215e-06,1.64344804431948e-09,493.519613077073,39.9003776302318,33.0980651096908,4,0,fd,1,6.48038692292715,6.48038692292715,5.0000003722602,5.0000003722602,5.00000000164345,5.00000000164345,5.13341429837721,5.13341429837721,-0.0101321727520969,6.90193489030925,0.586243550914934,0.010535784888526,-0.099622369768236,-7.03559003985404e-05,6.48038692292715,6.48038692292715,6.48038692292715,6.48038692292715,5.0000003722602,5.0000003722602,5.0000003722602,5.0000003722602,5.00000000164345,5.00000000164345,5.00000000164345,5.00000000164345,5.13341429837721,5.13341429837721,5.13341429837721,5.13341429837721,-0.0101183624913403,-0.0101321727520969,-0.00229824858722338,6.90193489030925,0.00381388876913036,0.586243550914934,0.000110129476183829,0.010535784888526,-0.000240867663258371,-0.099622369768236,-1.45905795534418e-06,-7.03559003985404e-05
