step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_low_physical,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,du_norm,dqdd_norm,allow_mujoco_smoke_test,allow_formal_mujoco_validation,backend_dynamics,backend_sim,T_1,Tsafe_1,Tref_1,Tsafe_margin_1,Tlow_1,Tup_1,T_2,Tsafe_2,Tref_2,Tsafe_margin_2,Tlow_2,Tup_2,T_3,Tsafe_3,Tref_3,Tsafe_margin_3,Tlow_3,Tup_3,T_4,Tsafe_4,Tref_4,Tsafe_margin_4,Tlow_4,Tup_4,T_5,Tsafe_5,Tref_5,Tsafe_margin_5,Tlow_5,Tup_5,T_6,Tsafe_6,Tref_6,Tsafe_margin_6,Tlow_6,Tup_6,T_7,Tsafe_7,Tref_7,Tsafe_margin_7,Tlow_7,Tup_7,T_8,Tsafe_8,Tref_8,Tsafe_margin_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14,tension_margin_low_min,tension_margin_low_mean,num_steps_near_lower_bound,near_lower_bound_ratio,worst_cable_index,tension_spread,tension_balance_metric
1,0,1,1.25254815511258e-13,0.156636642600868,0.107690361047947,0.285124963237541,0.336636642600868,0.00769036104794683,0.685124963237541,-0.18,0.1,-0.4,3.37507799486048e-14,2.00000000000003,344.372816408718,0,2.90502055755201,5,0,4,0,pinocchio,0,295.258254853797,800.728111681361,1,0,pinocchio,integrator,7.00000000002175,7,13,2,1,0,7.00000000002175,7,13,2,1,0,155.627183591282,7,13,2,0,0,155.627183591282,7,13,2,0,0,133.069923719558,7,13,2,0,0,133.069923719558,7,13,2,0,0,7.00000000000003,7,13,2,1,0,7.00000000000003,7,13,2,1,0,-4.54563853921331,-40,37.094979442448,-1.03882220614903,-3.01801997345647,-0.0844571844525603,7.00000000002175,7.00000000002175,7.00000000002175,7.00000000002175,155.627183591282,155.627183591282,155.627183591282,155.627183591282,133.069923719558,133.069923719558,133.069923719558,133.069923719558,7.00000000000003,7.00000000000003,7.00000000000003,7.00000000000003,-4.54563853921331,-4.54563853921331,-40.9326916765866,-40,37.6813112258584,37.094979442448,-1.03882220614903,-1.03882220614903,-3.07761901967669,-3.01801997345647,-0.0844571844525603,-0.0844571844525603,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
2,0.02,1,4.02444002278257e-14,0.161058194731656,0.104864028502846,0.312329250982182,0.336636642600868,0.00769036104794683,0.685124963237541,-0.175578447869212,0.0971736674548992,-0.372795712255359,7.105427357601e-15,2.00000000000001,352.599904436859,12.0570363724112,0,4,1,4,0,pinocchio,0,394.121175918452,1277.09123040567,1,0,pinocchio,integrator,147.400095563141,7,13,2,0,0,147.400095563141,7,13,2,0,0,7.00000000000001,7,13,2,1,0,7.00000000000001,7,13,2,1,0,7.00000000000393,7,13,2,1,0,7.00000000000393,7,13,2,1,0,129.375317785724,7,13,2,0,0,129.375317785724,7,13,2,0,0,1.84403583796532,40,-27.9429636275888,1.13124737331428,1.63788088725452,0.0787998545139093,147.400095563141,147.400095563141,147.400095563141,147.400095563141,7.00000000000001,7.00000000000001,7.00000000000001,7.00000000000001,7.00000000000393,7.00000000000393,7.00000000000393,7.00000000000393,129.375317785724,129.375317785724,129.375317785724,129.375317785724,2.21285504449385,1.84403583796532,34.8025169245558,40,-26.9682655175433,-27.9429636275888,1.20045642056163,1.13124737331428,1.64014055617888,1.63788088725452,0.0626490285902435,0.0787998545139093,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
3,0.04,1,1.81668726978539e-14,0.177281749615311,0.0984369081341544,0.328875360712902,0.336636642600868,0.00769036104794683,0.685124963237541,-0.159354892985557,0.0907465470862076,-0.356249602524638,22.524502820005,24.524502820005,437.498061616997,8.76313939053371,30.9014728642039,0,0,0,0,pinocchio,0,252.919966786908,477.347618984875,1,0,pinocchio,integrator,29.524502820005,7,13,2,0,0,29.524502820005,7,13,2,0,0,60.8656853951471,7,13,2,0,0,60.8656853951471,7,13,2,0,0,62.5019383830028,7,13,2,0,0,62.5019383830028,7,13,2,0,0,33.8003691741248,7,13,2,0,0,33.8003691741248,7,13,2,0,0,1.99889004462057,-31.2368606094663,9.09852713579613,-0.334105988373713,0.114021129210922,-0.00942087130827467,29.524502820005,29.524502820005,29.524502820005,29.524502820005,60.8656853951471,60.8656853951471,60.8656853951471,60.8656853951471,62.5019383830028,62.5019383830028,62.5019383830028,62.5019383830028,33.8003691741248,33.8003691741248,33.8003691741248,33.8003691741248,2.07286108363171,1.99889004462057,-32.674538634926,-31.2368606094663,10.2877607943112,9.09852713579613,-0.35711297002603,-0.334105988373713,0.0631523822222917,0.114021129210922,-0.0133478010229453,-0.00942087130827467,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
4,0.06,1,1.15940048385499e-14,0.193217929736349,0.0905906274529898,0.352960704146304,0.336636642600868,0.00769036104794683,0.685124963237541,-0.143418712864519,0.082900266405043,-0.332164259091236,22.9249267911655,24.9249267911655,466.61772542404,32.9295544322966,39.2067770271938,0,0,0,0,pinocchio,0,66.030829643696,71.3829788619129,1,0,pinocchio,integrator,33.3822745759596,7,13,2,0,0,33.3822745759596,7,13,2,0,0,32.8850546843024,7,13,2,0,0,32.8850546843024,7,13,2,0,0,29.9249267911655,7,13,2,0,0,29.9249267911655,7,13,2,0,0,30.0052597207581,7,13,2,0,0,30.0052597207581,7,13,2,0,0,0.793222972806162,-7.07044556770336,0.0636095567558295,0.00223676498951211,0.162690249642146,0.00491403588142253,33.3822745759596,33.3822745759596,33.3822745759596,33.3822745759596,32.8850546843024,32.8850546843024,32.8850546843024,32.8850546843024,29.9249267911655,29.9249267911655,29.9249267911655,29.9249267911655,30.0052597207581,30.0052597207581,30.0052597207581,30.0052597207581,0.926321961454782,0.793222972806162,-9.50605120237267,-7.07044556770336,1.63124837338861,0.0636095567558295,-0.0289323176524334,0.00223676498951211,0.156703996623996,0.162690249642146,-0.000541782637021981,0.00491403588142253,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
5,0.08,1,2.11151714590125e-14,0.20936093817818,0.0825857239929785,0.379834454316242,0.336636642600868,0.00769036104794683,0.685124963237541,-0.127275704422688,0.0748953629450317,-0.305290508921298,10.7267596736045,12.7267596736045,470.873042363234,37.4371443261779,38.7062268621012,0,0,0,0,pinocchio,0,26.6492127687874,26.3307975430831,1,0,pinocchio,integrator,29.126957636766,7,13,2,0,0,29.126957636766,7,13,2,0,0,22.0975661236538,7,13,2,0,0,22.0975661236538,7,13,2,0,0,17.7267596736045,7,13,2,0,0,17.7267596736045,7,13,2,0,0,23.9538798353037,7,13,2,0,0,23.9538798353037,7,13,2,0,0,0.22405274559169,1.29377313789884,-2.56285567382213,0.1205320719776,0.125451156240131,0.00768240003625599,29.126957636766,29.126957636766,29.126957636766,29.126957636766,22.0975661236538,22.0975661236538,22.0975661236538,22.0975661236538,17.7267596736045,17.7267596736045,17.7267596736045,17.7267596736045,23.9538798353037,23.9538798353037,23.9538798353037,23.9538798353037,0.369102301831198,0.22405274559169,-1.50332564197092,1.29377313789884,-0.824757206039052,-2.56285567382213,0.0687599309061184,0.1205320719776,0.130377826778137,0.125451156240131,0.00234141276722966,0.00768240003625599,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
6,0.1,1,1.36098586003222e-14,0.225200514259577,0.0750116172437846,0.407298817713885,0.336636642600868,0.00769036104794683,0.685124963237541,-0.111436128341291,0.0673212561958377,-0.277826145523655,6.10772825660038,8.10772825660038,475.538585103351,36.680765835648,35.6282203102736,0,0,0,0,pinocchio,0,13.3430778146574,14.4063190696391,1,0,pinocchio,integrator,24.4614148966489,7,13,2,0,0,24.4614148966489,7,13,2,0,0,17.4547384697988,7,13,2,0,0,17.4547384697988,7,13,2,0,0,13.1077282566004,7,13,2,0,0,13.1077282566004,7,13,2,0,0,19.4927726483331,7,13,2,0,0,19.4927726483331,7,13,2,0,0,-0.0764482880973869,4.37177968972637,-3.31923416435202,0.163910040447717,0.0919032565350474,0.00773758451828902,24.4614148966489,24.4614148966489,24.4614148966489,24.4614148966489,17.4547384697988,17.4547384697988,17.4547384697988,17.4547384697988,13.1077282566004,13.1077282566004,13.1077282566004,13.1077282566004,19.4927726483331,19.4927726483331,19.4927726483331,19.4927726483331,0.0874375303727035,-0.0764482880973869,1.40177029399891,4.37177968972637,-1.45446078738706,-3.31923416435202,0.0952275280797679,0.163910040447717,0.0923208343484418,0.0919032565350474,0.00274421876568454,0.00773758451828902,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
7,0.12,1,1.14087297281956e-14,0.240156296128463,0.0680288769356891,0.43423542043832,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0964803464724048,0.0603385158877422,-0.25088954279922,4.38713981788315,6.38713981788315,479.013240961595,36.4621655681354,34.4101926773799,0,0,0,0,pinocchio,0,7.50741187240577,8.74220977437625,1,0,pinocchio,integrator,20.9867590384053,7,13,2,0,0,20.9867590384053,7,13,2,0,0,15.2949682461865,7,13,2,0,0,15.2949682461865,7,13,2,0,0,11.3871398178832,7,13,2,0,0,11.3871398178832,7,13,2,0,0,16.6863444903847,7,13,2,0,0,16.6863444903847,7,13,2,0,0,-0.24226279405474,5.58980732262014,-3.53783443186463,0.187069544960464,0.0722215498523138,0.00731970983760311,20.9867590384053,20.9867590384053,20.9867590384053,20.9867590384053,15.2949682461865,15.2949682461865,15.2949682461865,15.2949682461865,11.3871398178832,11.3871398178832,11.3871398178832,11.3871398178832,16.6863444903847,16.6863444903847,16.6863444903847,16.6863444903847,-0.0569067133992434,-0.24226279405474,2.48792598454822,5.58980732262014,-1.56007912055361,-3.53783443186463,0.102156019652753,0.187069544960464,0.0631377259512576,0.0722215498523138,0.00260068840232464,0.00731970983760311,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
8,0.14,1,9.45206801312279e-15,0.253855126817589,0.0616459845488551,0.459982577756381,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0827815157832794,0.0539556235009082,-0.225142385481159,3.9144266380494,5.9144266380494,481.445515955403,36.437068224122,33.9859484431285,0,0,0,0,pinocchio,0,4.50777052741335,5.57974225621363,1,0,pinocchio,integrator,18.5544840445974,7,13,2,0,0,18.5544840445974,7,13,2,0,0,14.3138309060033,7,13,2,0,0,14.3138309060033,7,13,2,0,0,10.9144266380494,7,13,2,0,0,10.9144266380494,7,13,2,0,0,14.9526924278349,7,13,2,0,0,14.9526924278349,7,13,2,0,0,-0.329296060012675,6.01405155687153,-3.56293177587799,0.204107788373306,0.0624428315861363,0.00684233372176642,18.5544840445974,18.5544840445974,18.5544840445974,18.5544840445974,14.3138309060033,14.3138309060033,14.3138309060033,14.3138309060033,10.9144266380494,10.9144266380494,10.9144266380494,10.9144266380494,14.9526924278349,14.9526924278349,14.9526924278349,14.9526924278349,-0.126760561903303,-0.329296060012675,2.7940383612578,6.01405155687153,-1.48410060001804,-3.56293177587799,0.102028169412549,0.204107788373306,0.0421795015603053,0.0624428315861363,0.00231601549448612,0.00684233372176642,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
9,0.16,1,1.16925235056792e-14,0.266119104139072,0.0558260636818914,0.48414753552217,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0705175384617955,0.0481357026339446,-0.200977427715371,3.97815355189037,5.97815355189037,483.136921426298,36.4881382975866,33.9225779123117,0,0,0,0,pinocchio,0,2.90132468564866,3.79866831568467,1,0,pinocchio,integrator,16.8630785737024,7,13,2,0,0,16.8630785737024,7,13,2,0,0,13.9110331732865,7,13,2,0,0,13.9110331732865,7,13,2,0,0,10.9781535518904,7,13,2,0,0,10.9781535518904,7,13,2,0,0,13.870741950425,7,13,2,0,0,13.870741950425,7,13,2,0,0,-0.367173297331431,6.07742208768826,-3.51186170241344,0.219260704896673,0.0589903969026342,0.00638786874215192,16.8630785737024,16.8630785737024,16.8630785737024,16.8630785737024,13.9110331732865,13.9110331732865,13.9110331732865,13.9110331732865,10.9781535518904,10.9781535518904,10.9781535518904,10.9781535518904,13.870741950425,13.870741950425,13.870741950425,13.870741950425,-0.154743692563137,-0.367173297331431,2.74977494034103,6.07742208768826,-1.34571909715881,-3.51186170241344,0.09885198978332,0.219260704896673,0.0270095084198232,0.0589903969026342,0.00200418417784221,0.00638786874215192,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
10,0.18,1,7.79455449867863e-15,0.276910027616997,0.0505239427051563,0.506517017428345,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0597266149838714,0.0428335816572095,-0.178607945809196,4.250737132611,6.250737132611,484.325164390333,36.5691703662394,34.0230441592385,0,0,0,0,pinocchio,0,2.00257422459648,2.763203882884,1,0,pinocchio,integrator,15.6748356096668,7,13,2,0,0,15.6748356096668,7,13,2,0,0,13.7858710108252,7,13,2,0,0,13.7858710108252,7,13,2,0,0,11.250737132611,7,13,2,0,0,11.250737132611,7,13,2,0,0,13.1837127864265,7,13,2,0,0,13.1837127864265,7,13,2,0,0,-0.373574933312146,5.97695584076153,-3.43082963376059,0.233794542999365,0.0595756067683031,0.00596612303576972,15.6748356096668,15.6748356096668,15.6748356096668,15.6748356096668,13.7858710108252,13.7858710108252,13.7858710108252,13.7858710108252,11.250737132611,11.250737132611,11.250737132611,11.250737132611,13.1837127864265,13.1837127864265,13.1837127864265,13.1837127864265,-0.158665264893777,-0.373574933312146,2.55303593195305,5.97695584076153,-1.19197153550784,-3.43082963376059,0.0941928307461168,0.233794542999365,0.0157747749415336,0.0595756067683031,0.00170278121583323,0.00596612303576972,7.105427357601e-15,4.19779461709101,9,0.1125,3,7.95583163749372,0.16874344309326
