step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_low_physical,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,du_norm,dqdd_norm,allow_mujoco_smoke_test,allow_formal_mujoco_validation,backend_dynamics,backend_sim,T_1,Tsafe_1,Tref_1,Tsafe_margin_1,Tlow_1,Tup_1,T_2,Tsafe_2,Tref_2,Tsafe_margin_2,Tlow_2,Tup_2,T_3,Tsafe_3,Tref_3,Tsafe_margin_3,Tlow_3,Tup_3,T_4,Tsafe_4,Tref_4,Tsafe_margin_4,Tlow_4,Tup_4,T_5,Tsafe_5,Tref_5,Tsafe_margin_5,Tlow_5,Tup_5,T_6,Tsafe_6,Tref_6,Tsafe_margin_6,Tlow_6,Tup_6,T_7,Tsafe_7,Tref_7,Tsafe_margin_7,Tlow_7,Tup_7,T_8,Tsafe_8,Tref_8,Tsafe_margin_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14,tension_margin_low_min,tension_margin_low_mean,num_steps_near_lower_bound,near_lower_bound_ratio,worst_cable_index,tension_spread,tension_balance_metric
1,0,1,9.13816713249423e-15,0.156636642600868,0.107690361047947,0.285124963237541,0.336636642600868,0.00769036104794683,0.685124963237541,-0.18,0.1,-0.4,0,2,479.827478740171,35.5440319840144,38.3460523602513,4,0,4,0,pinocchio,0,33.8115543524819,31.8755086684601,1,0,pinocchio,integrator,7,7,13,2,1,0,7,7,13,2,1,0,7,7,13,2,1,0,7,7,13,2,1,0,7.04520911278213,7,13,2,0,0,7.04520911278213,7,13,2,0,0,20.1725212598289,7,13,2,0,0,20.1725212598289,7,13,2,0,0,-0.0145299748882124,-4.45596801598558,1.65394763974869,-0.151549075939918,-0.0416513886896042,-0.0100905572190726,7,7,7,7,7,7,7,7,7.04520911278213,7.04520911278213,7.04520911278213,7.04520911278213,20.1725212598289,20.1725212598289,20.1725212598289,20.1725212598289,-0.0145299748882124,-0.0145299748882124,-5.38865969257215,-4.45596801598558,2.24027942315909,1.65394763974869,-0.151549075939919,-0.151549075939918,-0.101250434909822,-0.0416513886896042,-0.0100905572190726,-0.0100905572190726,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
2,0.02,1,9.01324474577548e-15,0.163833401873767,0.103714430376562,0.285582353103376,0.336636642600868,0.00769036104794683,0.685124963237541,-0.172803240727101,0.0960240693286153,-0.399542610134165,2.21200766971282,4.21200766971282,483.055439392832,37.8126164301667,39.2825250541802,0,0,0,0,pinocchio,0,8.09587418235229,12.6587301119416,1,0,pinocchio,integrator,9.97251176186363,7,13,2,0,0,9.97251176186363,7,13,2,0,0,9.43945059827773,7,13,2,0,0,9.43945059827773,7,13,2,0,0,9.21200766971282,7,13,2,0,0,9.21200766971282,7,13,2,0,0,16.9445606071678,7,13,2,0,0,16.9445606071678,7,13,2,0,0,-0.0234095852920632,-2.18738356983329,0.717474945819799,-0.0945535299967101,0.00475286362902404,-0.00613042781804134,9.97251176186363,9.97251176186363,9.97251176186363,9.97251176186363,9.43945059827773,9.43945059827773,9.43945059827773,9.43945059827773,9.21200766971282,9.21200766971282,9.21200766971282,9.21200766971282,16.9445606071678,16.9445606071678,16.9445606071678,16.9445606071678,-0.018710233288445,-0.0234095852920632,-3.17723307451002,-2.18738356983329,1.3215432218578,0.717474945819799,-0.0923761036854671,-0.0945535299967101,-0.0545834164871479,0.00475286362902404,-0.00616100149683518,-0.00613042781804134,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
3,0.04,1,9.68604783215006e-15,0.175060985468287,0.0975105940687443,0.286371202472245,0.336636642600868,0.00769036104794683,0.685124963237541,-0.161575657132581,0.0898202330207975,-0.398753760765295,3.43202423530219,5.43202423530219,485.044570071348,39.3340171100346,39.9004355804691,0,0,0,0,pinocchio,0,4.88244730309603,7.77381050972476,1,0,pinocchio,integrator,11.6377382446804,7,13,2,0,0,11.6377382446804,7,13,2,0,0,11.0221170385442,7,13,2,0,0,11.0221170385442,7,13,2,0,0,10.4320242353022,7,13,2,0,0,10.4320242353022,7,13,2,0,0,14.9554299286515,7,13,2,0,0,14.9554299286515,7,13,2,0,0,-0.0398867249702199,-0.665982889965357,0.0995644195309243,-0.0614992627568092,0.031087863324248,-0.00365634049474094,11.6377382446804,11.6377382446804,11.6377382446804,11.6377382446804,11.0221170385442,11.0221170385442,11.0221170385442,11.0221170385442,10.4320242353022,10.4320242353022,10.4320242353022,10.4320242353022,14.9554299286515,14.9554299286515,14.9554299286515,14.9554299286515,-0.0263510046206505,-0.0398867249702199,-1.74785929362079,-0.665982889965357,0.732243474388056,0.0995644195309243,-0.0557363681869489,-0.0614992627568092,-0.0278593725539764,0.031087863324248,-0.00373406385793373,-0.00365634049474094,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
4,0.06,1,9.50573937596705e-15,0.188259464882268,0.0901966936346716,0.287425798856547,0.336636642600868,0.00769036104794683,0.685124963237541,-0.1483771777186,0.0825063325867248,-0.397699164380994,4.11026446280439,6.11026446280439,486.261604150849,39.6962224065923,39.6592705674668,0,0,0,0,pinocchio,0,2.94497658680617,4.81066061195686,1,0,pinocchio,integrator,12.5871699096439,7,13,2,0,0,12.5871699096439,7,13,2,0,0,12.0325312012551,7,13,2,0,0,12.0325312012551,7,13,2,0,0,11.1102644628044,7,13,2,0,0,11.1102644628044,7,13,2,0,0,13.7383958491514,7,13,2,0,0,13.7383958491514,7,13,2,0,0,-0.0556381145138368,0.34072943253318,-0.303777593407678,-0.0418420182741562,0.0460774098141563,-0.00211442692795927,12.5871699096439,12.5871699096439,12.5871699096439,12.5871699096439,12.0325312012551,12.0325312012551,12.0325312012551,12.0325312012551,11.1102644628044,11.1102644628044,11.1102644628044,11.1102644628044,13.7383958491514,13.7383958491514,13.7383958491514,13.7383958491514,-0.0328079843140827,-0.0556381145138368,-0.848473893444393,0.34072943253318,0.363289272315306,-0.303777593407678,-0.0333653710923798,-0.0418420182741562,-0.012258937720091,0.0460774098141563,-0.0022438036455199,-0.00211442692795927,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
5,0.08,1,8.99545777142226e-15,0.202115262741328,0.082489880965019,0.28869923400576,0.336636642600868,0.00769036104794683,0.685124963237541,-0.13452137985954,0.0747995199170721,-0.396425729231781,4.48910843016322,6.48910843016322,486.867337395142,39.4351158039151,38.9986624675744,0,0,0,0,pinocchio,0,1.74392347023638,2.97308946827575,1,0,pinocchio,integrator,13.1326626048584,7,13,2,0,0,13.1326626048584,7,13,2,0,0,12.6529804561357,7,13,2,0,0,12.6529804561357,7,13,2,0,0,11.4891084301632,7,13,2,0,0,11.4891084301632,7,13,2,0,0,13.0176585341023,7,13,2,0,0,13.0176585341023,7,13,2,0,0,-0.0683134566406476,1.00133753242558,-0.564884196084861,-0.0300456601491514,0.0544040956582823,-0.00115704013499068,13.1326626048584,13.1326626048584,13.1326626048584,13.1326626048584,12.6529804561357,12.6529804561357,12.6529804561357,12.6529804561357,11.4891084301632,11.4891084301632,11.4891084301632,11.4891084301632,13.0176585341023,13.0176585341023,13.0176585341023,13.0176585341023,-0.0370273581317733,-0.0683134566406476,-0.300939179443461,1.00133753242558,0.139270017143851,-0.564884196084861,-0.0199889961601727,-0.0300456601491514,-0.00312359988625133,0.0544040956582823,-0.00133784916118174,-0.00115704013499068,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
6,0.1,1,8.99487014734542e-15,0.215814073137791,0.0748431104762601,0.290152845091501,0.336636642600868,0.00769036104794683,0.685124963237541,-0.120822569463077,0.0671527494283132,-0.394972118146039,4.70694898136732,6.70694898136732,486.556302777126,39.2672904186533,38.567305578106,0,0,0,0,pinocchio,0,0.985110377386827,1.81768792891188,1,0,pinocchio,integrator,13.4436972228735,7,13,2,0,0,13.4436972228735,7,13,2,0,0,13.0066560368778,7,13,2,0,0,13.0066560368778,7,13,2,0,0,11.7069489813673,7,13,2,0,0,11.7069489813673,7,13,2,0,0,12.6213106819483,7,13,2,0,0,12.6213106819483,7,13,2,0,0,-0.0776579365437679,1.43269442189396,-0.732709581346743,-0.023014645011257,0.058690042441441,-0.000565621089182001,13.4436972228735,13.4436972228735,13.4436972228735,13.4436972228735,13.0066560368778,13.0066560368778,13.0066560368778,13.0066560368778,11.7069489813673,11.7069489813673,11.7069489813673,11.7069489813673,12.6213106819483,12.6213106819483,12.6213106819483,12.6213106819483,-0.0391287026364253,-0.0776579365437679,0.0164425953922631,1.43269442189396,0.0093908082240759,-0.732709581346743,-0.0122262903619728,-0.023014645011257,0.00212382681858259,0.058690042441441,-0.000795959468341323,-0.000565621089182001,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
7,0.12,1,9.56755163902875e-15,0.228873194892738,0.0675318577819787,0.291754707436697,0.336636642600868,0.00769036104794683,0.685124963237541,-0.10776344770813,0.0598414967340318,-0.393370255800843,4.84013672770798,6.84013672770798,486.38482894786,39.1599630480812,38.2857093230626,0,0,0,0,pinocchio,0,0.505446358794607,1.08937594175519,1,0,pinocchio,integrator,13.61517105214,7,13,2,0,0,13.61517105214,7,13,2,0,0,13.1798369961406,7,13,2,0,0,13.1798369961406,7,13,2,0,0,11.840136727708,7,13,2,0,0,11.840136727708,7,13,2,0,0,12.4372836461261,7,13,2,0,0,12.4372836461261,7,13,2,0,0,-0.084142982427429,1.7142906769374,-0.840036951918752,-0.0189291253196341,0.0604696403788771,-0.000202475842982438,13.61517105214,13.61517105214,13.61517105214,13.61517105214,13.1798369961406,13.1798369961406,13.1798369961406,13.1798369961406,11.840136727708,11.840136727708,11.840136727708,11.840136727708,12.4372836461261,12.4372836461261,12.4372836461261,12.4372836461261,-0.0395464101866807,-0.084142982427429,0.185581895259112,1.7142906769374,-0.0601877422415953,-0.840036951918752,-0.0079094824823045,-0.0189291253196341,0.00497795232407583,0.0604696403788771,-0.000479881122203096,-0.000202475842982438,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
8,0.14,1,4.58457497149016e-15,0.241028048993187,0.0607121688093427,0.293479859729266,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0956085936076809,0.0530218077613959,-0.391645103508275,4.92979769722461,6.92979769722461,486.298339362578,39.0913045965416,38.1003436630676,0,0,0,0,pinocchio,0,0.218891758197365,0.638304292332384,1,0,pinocchio,integrator,13.7016606374224,7,13,2,0,0,13.7016606374224,7,13,2,0,0,13.2336599921513,7,13,2,0,0,13.2336599921513,7,13,2,0,0,11.9297976972246,7,13,2,0,0,11.9297976972246,7,13,2,0,0,12.3905636267337,7,13,2,0,0,12.3905636267337,7,13,2,0,0,-0.0884204622671449,1.89965633693244,-0.908695403458396,-0.0166831986748943,0.0606742175877926,1.92664001287933e-05,13.7016606374224,13.7016606374224,13.7016606374224,13.7016606374224,13.2336599921513,13.2336599921513,13.2336599921513,13.2336599921513,11.9297976972246,11.9297976972246,11.9297976972246,11.9297976972246,12.3905636267337,12.3905636267337,12.3905636267337,12.3905636267337,-0.0387274838263849,-0.0884204622671449,0.261110990094181,1.89965633693244,-0.0918561447534003,-0.908695403458396,-0.00565449661980466,-0.0166831986748943,0.00634067703346375,0.0606742175877926,-0.000302553501299485,1.92664001287933e-05,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
9,0.16,1,8.94853702445394e-15,0.25215555169701,0.0544605301490532,0.295310244596458,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0844810909038576,0.0467701691011063,-0.389814718641083,4.9977277416888,6.9977277416888,486.264681555905,39.0468432301955,37.9754086602447,0,0,0,0,pinocchio,0,0.126725932703647,0.378366765713195,1,0,pinocchio,integrator,13.7353184440951,7,13,2,0,0,13.7353184440951,7,13,2,0,0,13.2113251430818,7,13,2,0,0,13.2113251430818,7,13,2,0,0,11.9977277416888,7,13,2,0,0,11.9977277416888,7,13,2,0,0,12.430336049368,7,13,2,0,0,12.430336049368,7,13,2,0,0,-0.0911068908182256,2.02459133975532,-0.953156769804499,-0.0155930937349483,0.0598847208296403,0.000154441455727841,13.7353184440951,13.7353184440951,13.7353184440951,13.7353184440951,13.2113251430818,13.2113251430818,13.2113251430818,13.2113251430818,11.9977277416888,11.9977277416888,11.9977277416888,11.9977277416888,12.430336049368,12.430336049368,12.430336049368,12.430336049368,-0.0370404430829083,-0.0911068908182256,0.279199697325645,2.02459133975532,-0.100342278628581,-0.953156769804499,-0.00458478110780902,-0.0155930937349483,0.00677326257942212,0.0598847208296403,-0.000209054877657877,0.000154441455727841,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
10,0.18,1,1.26666290419807e-14,0.262222543665912,0.0488014779078528,0.297234099638475,0.336636642600868,0.00769036104794683,0.685124963237541,-0.0744140989349561,0.0411111168599059,-0.387890863599066,5.05537159344183,7.05537159344183,486.26450223651,39.0170335497659,37.8871183594051,0,0,0,0,pinocchio,0,0.181946594913459,0.261060914220038,1,0,pinocchio,integrator,13.7354977634904,7,13,2,0,0,13.7354977634904,7,13,2,0,0,13.1430115942173,7,13,2,0,0,13.1430115942173,7,13,2,0,0,12.0553715934418,7,13,2,0,0,12.0553715934418,7,13,2,0,0,12.5221262072375,7,13,2,0,0,12.5221262072375,7,13,2,0,0,-0.0927108979625288,2.11288164059491,-0.982966450234132,-0.0152342632150013,0.0584699099782269,0.00023762530299299,13.7354977634904,13.7354977634904,13.7354977634904,13.7354977634904,13.1430115942173,13.1430115942173,13.1430115942173,13.1430115942173,12.0553715934418,12.0553715934418,12.0553715934418,12.0553715934418,12.5221262072375,12.5221262072375,12.5221262072375,12.5221262072375,-0.0347618330374146,-0.0927108979625288,0.263600084230355,2.11288164059491,-0.0952653888732655,-0.982966450234132,-0.00415214389442298,-0.0152342632150013,0.00663262411244858,0.0584699099782269,-0.000164745513657749,0.00023762530299299,0,4.22155967267954,1,0.0125,1,3.16238457443031,0.118491772564769
