step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,jacobian_backend,jacobian_fallback,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
11,0.2,1,3.65080273357752e-15,0.393101183040856,0.210420161782673,1.42446305082249,0.422195061157077,0.195856391502743,1.42445906603865,-0.0290938781162219,0.0145637702799304,3.98478384244783e-06,0,493.79405698599,39.8989774710493,33.1337686416071,4,0,pinocchio,0,6.2059430140103,6.2059430140103,5.87777909118219,5.87777909118219,5,5,5.00000000000001,5.00000000000001,-0.0644908506939356,6.86623135839292,0.634744423743229,0.014362916225165,-0.101022528950675,-9.85476300948735e-05,6.2059430140103,6.2059430140103,6.2059430140103,6.2059430140103,5.87777909118219,5.87777909118219,5.87777909118219,5.87777909118219,5,5,5,5,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,-0.0647098123301646,-0.0644908506939356,-0.0214706181530886,6.86623135839292,0.0367681991270103,0.634744423743229,0.00194172773185386,0.014362916225165,-0.00289452581269956,-0.101022528950675,-1.96012508979493e-05,-9.85476300948735e-05
12,0.22,1,7.39405884864578e-15,0.396668164552552,0.208641102306439,1.42446376761906,0.422195061157077,0.195856391502743,1.42445906603865,-0.0255268966045254,0.0127847108036963,4.70158040699609e-06,5.59283996892646e-09,493.773903532042,39.8990408886802,33.129206455941,4,0,pinocchio,0,6.22609646795769,6.22609646795769,5.77462640154793,5.77462640154793,5.00000003031152,5.00000003031152,5.00000000559284,5.00000000559284,-0.0602557054849913,6.87079354405896,0.629442936096229,0.0138806542628441,-0.100959111319846,-9.54154191931711e-05,6.22609646795769,6.22609646795769,6.22609646795769,6.22609646795769,5.77462640154793,5.77462640154793,5.77462640154793,5.77462640154793,5.00000003031152,5.00000003031152,5.00000003031152,5.00000003031152,5.00000000559284,5.00000000559284,5.00000000559284,5.00000000559284,-0.0604033633307139,-0.0602557054849913,-0.0195261652108556,6.87079354405896,0.0340634484314535,0.629442936096229,0.00178646598595122,0.0138806542628441,-0.00267484826054698,-0.100959111319846,-1.80680786954213e-05,-9.54154191931711e-05
13,0.24,1,9.04658267849194e-15,0.399830326788872,0.207064247373809,1.42446427138323,0.422195061157077,0.195856391502743,1.42445906603865,-0.0223647343682054,0.0112078558710657,5.20534457826294e-06,1.21915499917691e-08,493.752767170122,39.8991411980346,33.12497439489,4,0,pinocchio,0,6.24723282987825,6.24723282987825,5.66781696994508,5.66781696994508,5.00000004740621,5.00000004740621,5.00000001219155,5.00000001219155,-0.0556077491977965,6.87502560510995,0.62423392296532,0.013427149335507,-0.100858801965415,-9.23448876818777e-05,6.24723282987825,6.24723282987825,6.24723282987825,6.24723282987825,5.66781696994508,5.66781696994508,5.66781696994508,5.66781696994508,5.00000004740621,5.00000004740621,5.00000004740621,5.00000004740621,5.00000001219155,5.00000001219155,5.00000001219155,5.00000001219155,-0.0556998464380953,-0.0556077491977965,-0.0175850035378602,6.87502560510995,0.0311107688248526,0.62423392296532,0.00161720001445076,0.013427149335507,-0.00243463986248571,-0.100858801965415,-1.64052702160689e-05,-9.23448876818777e-05
14,0.26,1,7.03104587429264e-15,0.402623250676584,0.205671742413439,1.42446457655622,0.422195061157077,0.195856391502743,1.42445906603865,-0.0195718104804934,0.00981535091069591,5.51051756803034e-06,3.20270148179702e-08,493.731711229706,39.899259571718,33.1211285327343,4,0,pinocchio,0,6.26828877029383,6.26828877029383,5.56330879011145,5.56330879011145,5.00000010905016,5.00000010905016,5.00000003202701,5.00000003202701,-0.0508692397676907,6.87887146726569,0.619296426605782,0.0130108266971762,-0.100740428282025,-8.9437003784831e-05,6.26828877029383,6.26828877029383,6.26828877029383,6.26828877029383,5.56330879011145,5.56330879011145,5.56330879011145,5.56330879011145,5.00000010905016,5.00000010905016,5.00000010905016,5.00000010905016,5.00000003202701,5.00000003202701,5.00000003202701,5.00000003202701,-0.0509194963530248,-0.0508692397676907,-0.0157308526103961,6.87887146726569,0.0281195721627014,0.619296426605782,0.0014462365279897,0.0130108266971762,-0.00219125302427869,-0.100740428282025,-1.47290367706887e-05,-8.9437003784831e-05
15,0.28,1,6.61023071992695e-15,0.405083059942875,0.204445498204722,1.42446470829321,0.422195061157077,0.195856391502743,1.42445906603865,-0.0171120012142021,0.00858910670197943,5.64225455446099e-06,3.17639248237356e-11,493.711377706636,39.899384099839,33.1176820769643,4,0,pinocchio,0,6.28862229336363,6.28862229336363,5.46459777539066,5.46459777539066,5.00000000003176,5.00000000003176,5.00000000065036,5.00000000065036,-0.0462379547122663,6.88231792303575,0.614726019371182,0.012635095189794,-0.100615900161037,-8.67465392425108e-05,6.28862229336363,6.28862229336363,6.28862229336363,6.28862229336363,5.46459777539066,5.46459777539066,5.46459777539066,5.46459777539066,5.00000000003176,5.00000000003176,5.00000000003176,5.00000000003176,5.00000000065036,5.00000000065036,5.00000000065036,5.00000000065036,-0.0462577863931912,-0.0462379547122663,-0.0140049966843137,6.88231792303575,0.0252160629615901,0.614726019371182,0.00128091779365747,0.012635095189794,-0.00195513492850807,-0.100615900161037,-1.31085780097351e-05,-8.67465392425108e-05
16,0.3,1,6.93216797834263e-15,0.407244758880263,0.203368011614383,1.42446469635714,0.422195061157077,0.195856391502743,1.42445906603865,-0.0149503022768142,0.00751162011164008,5.63031848366258e-06,3.81916720471054e-14,493.692127323745,39.8995074348837,33.1146239851266,4,0,pinocchio,0,6.30787267625548,6.30787267625548,5.37356036617148,5.37356036617148,5.0000000000024,5.0000000000024,5.00000000000004,5.00000000000004,-0.0418287459212557,6.88537601487337,0.61056483736419,0.0123002824874595,-0.100492565116278,-8.42984252314889e-05,6.30787267625548,6.30787267625548,6.30787267625548,6.30787267625548,5.37356036617148,5.37356036617148,5.37356036617148,5.37356036617148,5.0000000000024,5.0000000000024,5.0000000000024,5.0000000000024,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000004,-0.0418273344337337,-0.0418287459212557,-0.0124237955260327,6.88537601487337,0.0224719667181859,0.61056483736419,0.00112536999013457,0.0123002824874595,-0.00173222347892477,-0.100492565116278,-1.15826947180153e-05,-8.42984252314889e-05
17,0.32,1,5.78579934445595e-15,0.40914127952559,0.202422833240593,1.42446457101871,0.422195061157077,0.195856391502743,1.42445906603865,-0.0130537816314875,0.0065664417378497,5.50498005691402e-06,2.76969558399287e-11,493.674137457566,39.8996252175692,33.1119303131355,4,0,pinocchio,0,6.32586254243359,6.32586254243359,5.29102431705057,5.29102431705057,5.0000000000277,5.0000000000277,5.00000000086316,5.00000000086316,-0.0377019489074805,6.88806968686452,0.60682154890409,0.0120048926828366,-0.10037478243081,-8.20986619956061e-05,6.32586254243359,6.32586254243359,6.32586254243359,6.32586254243359,5.29102431705057,5.29102431705057,5.29102431705057,5.29102431705057,5.0000000000277,5.0000000000277,5.0000000000277,5.0000000000277,5.00000000086316,5.00000000086316,5.00000000086316,5.00000000086316,-0.0376864793652985,-0.0377019489074805,-0.0109893670935719,6.88806968686452,0.0199237800899397,0.60682154890409,0.000981660231509807,0.0120048926828366,-0.0015255462676862,-0.10037478243081,-1.01707497108805e-05,-8.20986619956061e-05
18,0.34,1,8.2741333711534e-15,0.410802992631874,0.201594804941468,1.42446436054859,0.422195061157077,0.195856391502743,1.42445906603865,-0.0113920685252032,0.00573841343872544,5.29450994068981e-06,1.12335918345252e-10,493.657467910582,39.8997350273794,33.1095710360031,4,0,pinocchio,0,6.34253208941753,6.34253208941753,5.2171539205372,5.2171539205372,5.00000000011234,5.00000000011234,5.00000000046465,5.00000000046465,-0.0338827000538773,6.8904289639969,0.603484544173559,0.0117464158436116,-0.10026497262059,-8.01415707859477e-05,6.34253208941753,6.34253208941753,6.34253208941753,6.34253208941753,5.2171539205372,5.2171539205372,5.2171539205372,5.2171539205372,5.00000000011234,5.00000000011234,5.00000000011234,5.00000000011234,5.00000000046465,5.00000000046465,5.00000000046465,5.00000000046465,-0.0338586587844603,-0.0338827000538773,-0.00969604090992959,6.8904289639969,0.017585614569569,0.603484544173559,0.000850559416271324,0.0117464158436116,-0.00133628374314299,-0.10026497262059,-8.87987818032343e-06,-8.01415707859477e-05
19,0.36,1,8.82986569024869e-15,0.412257516512253,0.200870150090838,1.42446408987586,0.422195061157077,0.195856391502743,1.42445906603865,-0.00993754464482483,0.00501375858809477,5.02383721245891e-06,4.84403628320251e-10,493.642105948939,39.8998356842167,33.107514074896,4,0,pinocchio,0,6.35789405106086,6.35789405106086,5.15170794306504,5.15170794306504,5.0000000004844,5.0000000004844,5.00000000343166,5.00000000343166,-0.0303740007948419,6.89248592510398,0.6005305833171,0.011521843219891,-0.100164315783256,-7.84145935442719e-05,6.35789405106086,6.35789405106086,6.35789405106086,6.35789405106086,5.15170794306504,5.15170794306504,5.15170794306504,5.15170794306504,5.0000000004844,5.0000000004844,5.0000000004844,5.0000000004844,5.00000000343166,5.00000000343166,5.00000000343166,5.00000000343166,-0.0303454757466426,-0.0303740007948419,-0.00853421686507261,6.89248592510398,0.0154577296779266,0.6005305833171,0.000732043429948703,0.011521843219891,-0.00116447358877281,-0.100164315783256,-7.70971801955511e-06,-7.84145935442719e-05
20,0.38,1,6.85343271558901e-15,0.413529712287365,0.200236472059017,1.42446378004529,0.422195061157077,0.195856391502743,1.42445906603865,-0.00866534886971204,0.00438008055627387,4.71400664259214e-06,5.32907051820075e-15,493.627996393644,39.899926785493,33.1057276090118,4,0,pinocchio,0,6.37200360635649,6.37200360635649,5.09421083131256,5.09421083131256,5.00000000000004,5.00000000000004,5.00000000000001,5.00000000000001,-0.0271654811919265,6.89427239098825,0.597930402586274,0.0113279894180081,-0.100073214507041,-7.69014438380374e-05,6.37200360635649,6.37200360635649,6.37200360635649,6.37200360635649,5.09421083131256,5.09421083131256,5.09421083131256,5.09421083131256,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,-0.0271354365686847,-0.0271654811919265,-0.00749263872825168,6.89427239098825,0.0135321631358636,0.597930402586274,0.000625620438086116,0.0113279894180081,-0.00100947447256061,-0.100073214507041,-6.65549678302568e-06,-7.69014438380374e-05
21,0.4,1,6.68404601294069e-15,0.414641791196641,0.199682697826846,1.42446344818611,0.422195061157077,0.195856391502743,1.42445906603865,-0.00755326996043598,0.00382630632410288,4.38214746112386e-06,1.11848308392837e-11,493.615061460918,39.9000084009714,33.1041813404506,4,0,pinocchio,0,6.38493853908244,6.38493853908244,5.04406500537769,5.04406500537769,5.00000000001118,5.00000000001118,5.00000000008819,5.00000000008819,-0.0242392152085866,6.89581865954938,0.595652289930442,0.0111616886183631,-0.0999915990285569,-7.55841497012541e-05,6.38493853908244,6.38493853908244,6.38493853908244,6.38493853908244,5.04406500537769,5.04406500537769,5.04406500537769,5.04406500537769,5.00000000001118,5.00000000001118,5.00000000001118,5.00000000001118,5.00000000008819,5.00000000008819,5.00000000008819,5.00000000008819,-0.0242097290019601,-0.0242392152085866,-0.00655970254038607,6.89581865954938,0.0117964099098842,0.595652289930442,0.000530542756422392,0.0111616886183631,-0.000870268652782613,-0.0999915990285569,-5.71002985338964e-06,-7.55841497012541e-05
22,0.42,1,6.97544745715496e-15,0.41561348488394,0.199198991028332,1.42446310778143,0.422195061157077,0.195856391502743,1.42445906603865,-0.0065815762731371,0.00334259952558968,4.04174277535141e-06,3.82449627522874e-12,493.603213609735,39.9000808735198,33.1028471253448,6,0,pinocchio,0,6.39678639026523,6.39678639026523,5.00062319034139,5.00062319034139,5.00000000000445,5.00000000000445,5.00000000000382,5.00000000000382,-0.0215735160050618,6.89715287465519,0.593664307183318,0.0110199089264864,-0.0999191264802359,-7.44443514219872e-05,6.39678639026523,6.39678639026523,6.39678639026523,6.39678639026523,5.00062319034139,5.00062319034139,5.00062319034139,5.00062319034139,5.00000000000445,5.00000000000445,5.00000000000445,5.00000000000445,5.00000000000382,5.00000000000382,5.00000000000382,5.00000000000382,-0.0215459783573735,-0.0215735160050618,-0.00572418018661125,6.89715287465519,0.0102357893251011,0.593664307183318,0.000445942041814362,0.0110199089264864,-0.000745656570892095,-0.0999191264802359,-4.86499617124991e-06,-7.44443514219872e-05
23,0.44,1,7.897097084255e-15,0.416462246681878,0.198776650197838,1.4244627690922,0.422195061157077,0.195856391502743,1.42445906603865,-0.00573281447519908,0.00292025869509566,3.70305354580047e-06,0,493.585785992491,39.9002270144505,33.1011095437572,4,0,pinocchio,0,6.41421400750932,6.41421400750932,5.00000000000004,5.00000000000004,5,5,5.03023719978926,5.03023719978926,-0.0170392930834579,6.89889045624282,0.590849459648684,0.0108476318234767,-0.0997729855495348,-7.29165447030626e-05,6.41421400750932,6.41421400750932,6.41421400750932,6.41421400750932,5.00000000000004,5.00000000000004,5.00000000000004,5.00000000000004,5,5,5,5,5.03023719978926,5.03023719978926,5.03023719978926,5.03023719978926,-0.017014568040608,-0.0170392930834579,-0.00438590838403741,6.89889045624282,0.00774877727955214,0.590849459648684,0.000318731519008963,0.0108476318234767,-0.000552055664194029,-0.0997729855495348,-3.56418006930426e-06,-7.29165447030626e-05
24,0.46,1,1.01537264015868e-14,0.417203453341006,0.198407982400313,1.42446243776285,0.422195061157077,0.195856391502743,1.42445906603865,-0.00499160781607183,0.00255159089756996,3.37172419762055e-06,0,493.566167414919,39.9002753434228,33.1001777471104,4,0,pinocchio,0,6.43383258508119,6.43383258508119,5,5,5,5,5.0627790604336,5.0627790604336,-0.0150851791385148,6.89982225288964,0.589443905640218,0.010748631573785,-0.0997246565771873,-7.21144827710809e-05,6.43383258508119,6.43383258508119,6.43383258508119,6.43383258508119,5,5,5,5,5,5,5,5,5.0627790604336,5.0627790604336,5.0627790604336,5.0627790604336,-0.015063250443994,-0.0150851791385148,-0.00377883733262507,6.89982225288964,0.00659661724591132,0.589443905640218,0.000255842640413562,0.010748631573785,-0.000459748768804502,-0.0997246565771873,-2.93690322905604e-06,-7.21144827710809e-05
25,0.48,1,5.8068007589794e-15,0.417850642604367,0.198086255787907,1.42446212033701,0.422195061157077,0.195856391502743,1.42445906603865,-0.00434441855271067,0.00222986428516392,3.05429835667503e-06,0,493.548740647899,39.9003161162177,33.0993710459694,4,0,pinocchio,0,6.45125935210063,6.45125935210063,5,5,5,5,5.09047780767528,5.09047780767528,-0.0132956222096253,6.9006289540306,0.588223550852633,0.0106650399660853,-0.0996838837822692,-7.14300416580212e-05,6.45125935210063,6.45125935210063,6.45125935210063,6.45125935210063,5,5,5,5,5,5,5,5,5.09047780767528,5.09047780767528,5.09047780767528,5.09047780767528,-0.013276543549253,-0.0132956222096253,-0.00323319888654083,6.9006289540306,0.00556594428295654,0.588223550852633,0.000200679663208803,0.0106650399660853,-0.000377892029973736,-0.0996838837822692,-2.38226608217929e-06,-7.14300416580212e-05
26,0.5,1,7.69976385129538e-15,0.418415693393235,0.197805554552819,1.42446182094123,0.422195061157077,0.195856391502743,1.42445906603865,-0.00377936776384269,0.00194916305007656,2.75490257539701e-06,1.09244258084118e-09,493.533294580044,39.9003499798889,33.0986721132459,4,0,pinocchio,0,6.4667054199557,6.4667054199557,5.00000033164306,5.00000033164306,5.00000000109244,5.00000000109244,5.11385746705769,5.11385746705769,-0.0116508051013505,6.90132788675407,0.58716442668262,0.0105947611193874,-0.099650020111134,-7.08485986716823e-05,6.4667054199557,6.4667054199557,6.4667054199557,6.4667054199557,5.00000033164306,5.00000033164306,5.00000033164306,5.00000033164306,5.00000000109244,5.00000000109244,5.00000000109244,5.00000000109244,5.11385746705769,5.11385746705769,5.11385746705769,5.11385746705769,-0.0116344702277118,-0.0116508051013505,-0.00274184023825796,6.90132788675407,0.00464292619314222,0.58716442668262,0.00015239691040847,0.0105947611193874,-0.000305321852735574,-0.099650020111134,-1.89232225977776e-06,-7.08485986716823e-05
27,0.52,1,9.1020571255878e-15,0.418909012631964,0.197560688398202,1.4244615419198,0.422195061157077,0.195856391502743,1.42445906603865,-0.00328604852511355,0.00170429689545901,2.47588115187547e-06,1.64630176158198e-09,493.519637655727,39.9003775452866,33.0980653443951,4,0,pinocchio,0,6.48036234427262,6.48036234427262,5.0000003728917,5.0000003728917,5.0000000016463,5.0000000016463,5.13339487263292,5.13339487263292,-0.0101326860871323,6.90193465560493,0.586244800523458,0.0105359018997603,-0.0996224547133925,-7.03567496148539e-05,6.48036234427262,6.48036234427262,6.48036234427262,6.48036234427262,5.0000003728917,5.0000003728917,5.0000003728917,5.0000003728917,5.0000000016463,5.0000000016463,5.0000000016463,5.0000000016463,5.13339487263292,5.13339487263292,5.13339487263292,5.13339487263292,-0.0101188773076544,-0.0101326860871323,-0.00229826826782897,6.90193465560493,0.00381489145618019,0.586244800523458,0.000110215395373814,0.0105359018997603,-0.000240968430411215,-0.0996224547133925,-1.45973994847282e-06,-7.03567496148539e-05
