step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
97,1.9200000000000013,0.005883613651351075,-0.021300319397996002,0.27970155676024344,0.0029876256553366953,-0.016081659950568622,0.2790683660560245,-0.0028959879960143795,0.00521865944742738,-0.0006331907042189666,0.006001839998633064,-0.0018243301642531275,-0.00112185151611203,0.003090518526329742,none,False,False
98,1.9400000000000013,0.008911708561306478,-0.02577986572649667,0.28047037263459496,0.005542762672123981,-0.020819279369136322,0.27983012192012324,-0.0033689458891824967,0.004960586357360349,-0.0006402507144717129,0.006030516925641682,-0.002464465933002807,-0.0011607652011684632,0.0028096486433106223,none,False,False
99,1.9600000000000013,0.012376500263533298,-0.03000333432302699,0.2812470290807204,0.008546536664815536,-0.0253559439776087,0.28060012348496277,-0.0038299635987177616,0.004647390345418289,-0.0006469055957576408,0.006056842827745556,-0.0031080254217635784,-0.0011960858494511873,0.00250018688980766,none,False,False
100,1.9800000000000013,0.016261073289613893,-0.03392437257969632,0.2820314468124562,0.011986902013199519,-0.02964501453519864,0.2813782583120245,-0.004274171276414374,0.00427935804449768,-0.0006531885004316673,0.0060834283582720736,-0.003746850543066777,-0.0012273824434110576,0.002153270161012589,none,False,False
101,2.0000000000000013,0.020543070794273387,-0.03749747734825699,0.2828236459552116,0.01584666611506759,-0.03364004708258066,0.28216441149760474,-0.004696404679205797,0.00385743026567633,-0.0006592344576068498,0.0061131477354565925,-0.004372274032764548,-0.0012540275524234052,0.0017579799336570516,none,False,False
102,2.0200000000000014,0.025194557286159384,-0.04067855006232,0.2836237048355981,0.02010337466415591,-0.0372953748554959,0.28295846572022204,-0.005091182622003473,0.0033831752068240947,-0.0006652391153760817,0.006148866403759783,-0.004975163269880571,-0.0012750823206119275,0.0012999338946780008,none,False,False
103,2.0400000000000014,0.03018208275340322,-0.04342556254685702,0.28443179304877664,0.02472926294337506,-0.04056672093859328,0.2837603012880245,-0.00545281981002816,0.002858841608263739,-0.000671491760752152,0.006193312555210949,-0.0055461052865562665,-0.0012895439598826647,0.0007652212355011625,none,False,False
104,2.0600000000000014,0.035466846470677785,-0.04569930855476002,0.2852482000050307,0.029691279089300995,-0.04341183427923215,0.2845697961861973,-0.00577556738137679,0.002287474275527869,-0.0006784038188333841,0.006248995829686001,-0.006075688671104526,-0.0012966421852216412,0.0001457137599636867,none,False,False
105,2.0800000000000014,0.041004678158421556,-0.047463954858338694,0.2860730942980054,0.034951184494255605,-0.045791140644039746,0.28538682612437016,-0.0060534936641659515,0.0016728142142989483,-0.0006862681736352627,0.006317757271675021,-0.0065546557035148995,-0.001295260246460161,-0.0005676875568677068,none,False,False
106,2.1000000000000014,0.046745931088515484,-0.04868695274780962,0.2869056379352529,0.04046573555031527,-0.047668399139900154,0.2862112645840245,-0.006280195538200216,0.0010185536079094643,-0.0006943733512284056,0.006400036078110142,-0.006975397798504619,-0.0012807754553665457,-0.0012892681632889985,none,False,False
107,2.1200000000000014,0.05263668824543538,-0.04934248850224396,0.2877453993435065,0.04618694981046663,-0.049011354063763675,0.287042982865901,-0.006449738434968752,0.0003311344384802836,-0.0007024164776054942,0.006496319327424763,-0.00733165689475543,-0.0012500223050261213,-0.001984106872215844,none,False,False
108,2.1400000000000015,0.05862001510515753,-0.049410996443142556,0.28859291600989184,0.05206245835560023,-0.04979237112039899,0.2878818501374072,-0.006557556749557304,-0.00038137467725643526,-0.0007110658724846508,0.006607012323518805,-0.007618279473962707,-0.0012034363600955092,-0.0027370200581775684,none,False,False
109,2.1600000000000015,0.0646357888565198,-0.048877579012757424,0.28944868873373725,0.05803594472650568,-0.04998904648161743,0.2887277334800245,-0.006599844130014118,-0.0011114674688600043,-0.0007209552537127406,0.006731499012305645,-0.00783106689209186,-0.0011419501804162031,-0.003574008540296104,none,False,False
110,2.1800000000000015,0.07062108782270124,-0.047733641365477614,0.2903129538969669,0.06404766922669694,-0.04958477678091108,0.28958049793671586,-0.006573418596004299,-0.0018511354154334692,-0.0007324559602510106,0.006868262232783078,-0.007967262265472246,-0.0010668174125253334,-0.004502925040006055,none,False,False
111,2.2000000000000015,0.07651091328260479,-0.04597739705237047,0.29118535511053445,0.07003507574861272,-0.04856927796805595,0.29044000655933316,-0.006475837533992071,-0.0025918809156854766,-0.0007453485512012858,0.007014974191722515,-0.008026717897151243,-0.0009786943418269324,-0.005507814822244728,none,False,False
112,2.2200000000000015,0.08223908015675283,-0.04361447255304817,0.2920650388898971,0.0759334765509287,-0.046939041010277065,0.2913061204560245,-0.00630560360582412,-0.0033245684572288936,-0.0007589184338726018,0.007168636512605106,-0.008012499268070992,-0.0008774382845856859,-0.0065534783790704675,none,False,False
113,2.2400000000000015,0.08773914463245747,-0.04065834153411191,0.2929510152498058,0.08167680865094554,-0.044697712737485705,0.2921786988386418,-0.006062335981511929,-0.004039371203373797,-0.0007723164111640424,0.007325633754859233,-0.007930545659470253,-0.0007624672544433396,-0.007599448189238915,none,False,False
114,2.2600000000000016,0.09294358880297081,-0.0371298547563699,0.2938425008656551,0.08719845372953239,-0.04185639070173657,0.29305759907014794,-0.0057451350734384204,-0.004726535945366671,-0.0007849017955071647,0.007480828154922813,-0.007783042324938376,-0.0006320304562682942,-0.008010216533172694,none,False,False
115,2.2800000000000016,0.09778495512247154,-0.03306122094223143,0.29473965558954884,0.0924321117162097,-0.03843382176294539,0.2939426767120245,-0.00535284340626184,-0.00537260082071396,-0.0007969788775243347,0.007625807986168884,-0.00756680109334546,-0.00048427881842420226,-0.007907392133066146,none,False,False
116,2.3000000000000016,0.10220000775540165,-0.028490444411129908,0.2956431258794877,0.09731271657020737,-0.034456495225610805,0.29483378557167883,-0.0048872911851942785,-0.0059660508144808964,-0.0008093403078088812,0.007754637914415478,-0.0072784238304676755,-0.00031886513917856493,-0.007783963510699863,none,False,False
117,2.3200000000000016,0.10613045790525565,-0.023458553163655766,0.2965531695496033,0.10177738124261596,-0.02995862272986287,0.2957307777498517,-0.0043530766626396905,-0.006500069566207103,-0.0008223917997516317,0.007866162283391364,-0.006915824371473211,-0.00013634564040644238,-0.007705848320148306,none,False,False
118,2.3400000000000016,0.10952239910560702,-0.018014033078955584,0.29746965229629585,0.10576635743826848,-0.024981998732781015,0.2966335036880245,-0.0037560416673385333,-0.006967965653825431,-0.0008361486082713587,0.007959870530026744,-0.006477912147598769,6.260675125801773e-05,-0.007661043240762273,none,False,False
119,2.3600000000000017,0.11232702279777182,-0.01221286377559934,0.29839223877808096,0.10922399463614918,-0.01957573728362461,0.297541812215827,-0.0031030281616226396,-0.007362873508025268,-0.0008504265622539808,0.008035167416102208,-0.005964362603748052,0.00027740894201457175,-0.007629264325673251,none,False,False
120,2.3800000000000017,0.11451190525903081,-0.006118039501510901,0.29932078714928506,0.11209968191427191,-0.013795882873314382,0.29845555059844425,-0.002412223344758893,-0.0076778433718034805,-0.0008652365508408089,0.00809424082887687,-0.005379152268302097,0.0005052783140711064,-0.007581144542117681,none,False,False
121,2.4000000000000017,0.11607019734300747,0.0002016332557574687,0.30025522343891664,0.11434875549628953,-0.007704895391068393,0.29937456458402456,-0.001721441846717936,-0.007906528646825861,-0.0008806588548920802,0.00813954036131092,-0.004732412590104411,0.0007404037487914047,-0.007480235447469644,none,False,False
122,2.4200000000000017,0.11700669033551174,0.006673059349855345,0.30119511199663285,0.11593335462522764,-0.0013710116098594426,0.30029869845108625,-0.001073335710284104,-0.008044070959714787,-0.0008964135455465927,0.008164721942389543,-0.0040357513950303025,0.0009767683148473485,-0.0072899384811753055,none,False,False
123,2.4400000000000017,0.1173263800025073,0.013219792718213736,0.3021396930213326,0.11682320840175726,0.005132511898436035,0.30122779505592573,-0.0005031716007500298,-0.008087280819777701,-0.0009118979654068604,0.008154069573964818,-0.0032995680115368636,0.0012100085800348741,-0.006981523508497462,none,False,False
124,2.4600000000000017,0.1170344651113254,0.019762568745085814,0.3030881962575278,0.1169963366205717,0.011728266998553925,0.3021616958800245,-3.812849075369995e-05,-0.008034301746531889,-0.0009265003775033032,0.008087636322538637,-0.0025329641968631724,0.0014365683073627954,-0.006535469984450091,none,False,False
125,2.4800000000000018,0.11613619601173905,0.026220087464524092,0.30403994480592983,0.11643964841127076,0.01833566345518031,0.3031002410774566,0.000303452399531709,-0.007884424009343784,-0.0009397037284732401,0.007946022175604896,-0.0017436793977547574,0.0016529017822963297,-0.005941062526791946,none,False,False
126,2.5000000000000018,0.11463682812253324,0.03251020440091571,0.30499431913516517,0.115149423643604,0.02487198727164497,0.3040432695222961,0.0005125955210707606,-0.007638217129270743,-0.0009510496128690704,0.007714247237951685,-0.0009385498829526707,0.0018555783291459994,-0.005197157421972618,none,False,False
127,2.520000000000002,0.1125415464171016,0.03855112816953046,0.30595076134750054,0.11313166358571988,0.03125353325514491,0.3049906188560245,0.0005901171686182871,-0.007297594914385551,-0.0009601424914760237,0.007384104780615027,-0.00012382062004803694,0.0020414049145763653,-0.004311750033908653,none,False,False
128,2.540000000000002,0.10985534614613357,0.04426261556715939,0.30690880628244493,0.11040229919329617,0.037396795056268285,0.3059421255349381,0.0005469530471625961,-0.006865820510891102,-0.0009666807475068318,0.006955078762399011,0.0006947618595294743,0.0022075905656240673,-0.0033010345268006734,none,False,False
129,2.560000000000002,0.1065828911629455,0.04956715846991465,0.30786814138830126,0.10698724763239013,0.04321969407835506,0.3068976248775554,0.00040435646944463055,-0.006347464391559587,-0.0009705165107458669,0.006433949848586713,0.0015120761410265962,0.0023519695191106687,-0.0021884405341572578,none,False,False
130,2.580000000000002,0.10272831754746206,0.054391094361823794,0.3088286361663576,0.10292231016517578,0.048642827106167984,0.30785695111202455,0.00019399261771371745,-0.00574826725565581,-0.000971685054333038,0.00583304220994383,0.0023239022202571737,0.002473120350188475,-0.0010023667504926324,none,False,False
131,2.600000000000002,0.09829501757094523,0.05866568150988835,0.30979035166340735,0.09825290731179032,0.05359071131365908,0.3088199374235307,-4.211025915491773e-05,-0.005074970196229274,-0.0009704142398766491,0.0051670881126120605,0.0031272758719564876,0.0025704611087145994,0.00022614801676914978,none,False,False
132,2.620000000000002,0.09328771202660982,0.062330163277451625,0.31075394630810743,0.09303365019109325,0.05799300452102251,0.30978641600170354,-0.00025406183551657247,-0.0043371587564291145,-0.0009675303064038965,0.004451023296787583,0.003916207818924894,0.0026474925165730916,0.0011534938558239788,none,False,False
133,2.640000000000002,0.08770911362210022,0.06535764717803119,0.3117201346681624,0.08732775007846075,0.06178567821754583,0.31075621808802456,-0.00038136354363947633,-0.0035719689604853597,-0.0009639165801378358,0.0037193461227146823,0.004688750384885249,0.002708601492921742,0.0016636800535210152,none,False,False
134,2.660000000000002,0.08155701670616623,0.06774723063934762,0.31268986762094897,0.08120627143366951,0.06491212097552196,0.3117291740232344,-0.00035074527249671916,-0.0028351096638256634,-0.000960693597714557,0.0030139345116950043,0.005451072585759363,0.0027563515186856923,0.0021484166822314534,none,False,False
135,2.680000000000002,0.07482972248124445,0.06950109952024396,0.3136639081066659,0.0747472368755322,0.0673241504677432,0.3127051132947406,-8.248560571225139e-05,-0.002176949052500751,-0.0009587948119252898,0.002380167755371139,0.006203493675379511,0.0027923881468780204,0.0026153968932562076,none,False,False
136,2.700000000000002,0.06765896191508944,0.0706219050076149,0.31464016663035604,0.06803459573815086,0.0689829133716531,0.31368386458402453,0.0003756338230614248,-0.0016389916359617895,-0.0009563020463315142,0.0019344011878610619,0.006927665196727561,0.0028133388413625854,0.0031278675992182513,none,False,False
137,2.720000000000002,0.060260254444137115,0.071112687087833,0.3156149524656122,0.06115707086113464,0.06985965398993822,0.3146652558140492,0.0008968164169975215,-0.0012530330978947762,-0.0009496966515630256,0.0018100539661032417,0.007597404902635629,0.0028127447576321196,0.0037753805070477545,none,False,False
138,2.740000000000002,0.05280884518446509,0.07097530678218622,0.3165868888316658,0.05420690106831088,0.06993633442086772,0.3156491141966665,0.0013980558838457904,-0.001038972361318502,-0.0009377746349992777,0.001978242929467361,0.008196492468487207,0.002785995373154915,0.004608630744220167,none,False,False
139,2.760000000000002,0.04545135851409422,0.070210764667676,0.3175561577119321,0.04727849930456439,0.06920609154058965,0.31663526628002453,0.0018271407904701664,-0.001004673127086353,-0.0009208914319075445,0.0022794412889675713,0.008715388819444985,0.0027305155522679724,0.005642315748665803,none,False,False
140,2.780000000000002,0.03831449250412146,0.06881929378844573,0.318523936079646,0.04046704856146595,0.0676735188707222,0.31762353799597515,0.00215255605734449,-0.0011457749177235244,-0.0009003980836708725,0.002599425792588237,0.009149127880951432,0.002646017787577086,0.006859091042201142,none,False,False
141,2.800000000000002,0.03151005157554686,0.06680006910537575,0.3194919600783395,0.03386705946921652,0.0653547645438741,0.3186137547074813,0.0023570078936696603,-0.001445304561501659,-0.0008782053708581983,0.002900971588920301,0.009496481175111662,0.0025340289420694682,0.007990874207797649,none,False,False
142,2.820000000000002,0.025140803359662,0.0641451247773353,0.3204637524998988,0.02757091471352993,0.062277439983340496,0.31960574125602453,0.00243011135386793,-0.0018676847939948088,-0.000858011243874246,0.0031827458234254093,0.009768514954483694,0.0024052673977823153,0.008062450998095225,none,False,False
143,2.840000000000002,0.019299959825074806,0.060841765293450034,0.3214420296890136,0.021667426210254005,0.05848033750895386,0.3205993220090122,0.0023674663851791997,-0.0023614277844961756,-0.0008427076800013866,0.0034483901316813476,0.00997086290391571,0.002264400027867475,0.007905256648963811,none,False,False
144,2.860000000000002,0.014066233842798202,0.056883333957728044,0.32242757290604646,0.01624043120819931,0.0540129587901124,0.3215943209071851,0.0021741973654011097,-0.002870375167615645,-0.0008332519988613618,0.0036960109145114987,0.010096295184416335,0.002108441438420132,0.007784384339638039,none,False,False
145,2.880000000000002,0.009469783977404774,0.05226818444961435,0.3234212780901228,0.011367453175028713,0.048934859805898866,0.3225905615120246,0.0018976691976239392,-0.0033333246437154823,-0.0008307165780981896,0.003924575339720056,0.010140361710851534,0.0019376346677954413,0.007713195412685929,none,False,False
146,2.900000000000002,0.005507355455990395,0.046995689543351635,0.32442410716648434,0.007118452448912738,0.043314821654995034,0.32358786705316034,0.0016110969929223427,-0.003680867888356601,-0.0008362401133240049,0.004104110069097848,0.010101292366941912,0.0017526507519530234,0.007672790489658959,none,False,False
147,2.920000000000002,0.002176061733238626,0.04106566580394377,0.32543641223971653,0.003554690220575439,0.03722986009861655,0.32458606047577765,0.001378628487336813,-0.003835805705327218,-0.0008503517639388836,0.004163786742563961,0.009976635574232203,0.0015529766377351541,0.00764933398102635,none,False,False
148,2.940000000000002,-0.0005268664116571502,0.034478315510210696,0.3264580200967828,0.0007277274708161821,0.030764090033874317,0.32558496448802454,0.0012545938824733323,-0.003714225476336378,-0.0008730556087582775,0.004016429109917165,0.009763435937530415,0.0013371375407069484,0.007635017488975465,none,False,False
149,2.960000000000002,-0.0026045019546390834,0.027234123719143712,0.32748835420697653,-0.0013214219345240308,0.02400746410314817,0.3265844016084196,0.0012830800201150527,-0.0032266596159955425,-0.0009039525985569119,0.0035881411505057515,0.00945990958147129,0.0011049466699753104,0.007616292147687368,none,False,False
150,2.980000000000002,-0.004058812496496197,0.019519779226784165,0.3285224774610219,-0.002562967646387984,0.01705440727423113,0.3275841942132591,0.0014958448501082126,-0.002465371952553034,-0.00093828324776285,0.0030324884390649904,0.009060322330774865,0.0008587505155912372,0.007576731379339384,none,False,False
151,3.000000000000002,-0.004886252874619414,0.011631674769805797,0.32955071077352305,-0.0029788356128086085,0.01000237141180174,0.32858416458402456,0.0019074172618108055,-0.0016293033580040573,-0.000966546189498485,0.0026883231910414286,0.008558794544027146,0.0006043840460257171,0.007497385996080423,none,False,False
152,3.0200000000000022,-0.005083873829964541,0.003793295049253036,0.33056742818732165,-0.0025629676463878107,0.002950335549372355,0.32958413495479,0.00252090618357673,-0.000842959499880681,-0.0009832932325316568,0.002834151422556148,0.007955999706893152,0.0003501421510944463,0.0073535165157569094,none,False,False
153,3.0400000000000023,-0.00465019158800716,-0.0038253930822906915,0.3315703650998658,-0.0013214219345236908,-0.00400272127954465,0.3305839275596295,0.0033287696534834692,-0.00017732819725395886,-0.0009864375402363068,0.0034763791099765356,0.00725723326223698,0.0001046502970389096,0.007120348715208602,none,False,False
154,3.0600000000000023,-0.003584921297064697,-0.011089728228767862,0.33255945667122244,0.000727727470816765,-0.010759347210270949,0.3315833646800246,0.004312648767881462,0.00033038101849691345,-0.0009760919911978583,0.004434055320784028,0.0064703840173335764,-0.00012378105358989738,0.006777470122478507,none,False,False
155,3.0800000000000023,-0.0018885633442676571,-0.017889268935176224,0.3335360086752722,0.0035546902205760428,-0.017225117275012816,0.3325822686922714,0.0054432535648437,0.0006641516601634083,-0.0009537399830008009,0.005565943473846624,0.005604769214858849,-0.0003274514342179378,0.0063116231505274305,none,False,False
156,3.1000000000000023,0.00043772111457806955,-0.024131617004469093,0.3345022725676076,0.0071184524489135426,-0.023310078831391315,0.33358046211488873,0.006680731334335473,0.0008215381730777779,-0.0009218104527188853,0.006793881853707614,0.004671781065117684,-0.0005007940609566284,0.005716784359735868,none,False,False
157,3.1200000000000023,0.003391999234560846,-0.029739400203112294,0.3354614778182484,0.01136745317502972,-0.028930116982295126,0.33457776765602454,0.007975453940468873,0.0008092832208171676,-0.000883710162223883,0.00806497046112721,0.0036879700274079397,-0.0006441825712793922,0.0049918936685050515,none,False,False
158,3.1400000000000023,0.006971582872755212,-0.034678708107036174,0.33641790059350973,0.016240431208200533,-0.03400821596650861,0.33557400826086403,0.00926884833544532,0.0006704921405275635,-0.0008438923326457015,0.009331305559518182,0.00267245227669795,-0.0007614611865650882,0.0041429988696357195,none,False,False
159,3.1600000000000024,0.01117320625591686,-0.03894738437983051,0.337375688535393,0.02166742621025517,-0.038475594685349786,0.3365690071590369,0.01049421995433831,0.00047178969448072317,-0.0008066813763560887,0.010535747377799562,0.001642886833258998,-0.0008562430910539154,0.003183962035440054,none,False,False
160,3.1800000000000024,0.0159943685342825,-0.042544101199305163,0.3383373392532246,0.0275709147135311,-0.04227269715973623,0.33756258791202454,0.011576546179248602,0.00027140403956893433,-0.0007747513412000862,0.011605615935126455,0.0006150103320135067,-0.0009317332528751478,0.002132824762209665,none,False,False
161,3.2000000000000024,0.021433133605725553,-0.045466890950657576,0.33930404044050483,0.03386705946921805,-0.04535002172026981,0.3385545744605678,0.012433925863492498,0.00011686923038776303,-0.0007494659799370251,0.012457040982951051,-0.0003977269552374928,-0.0009903754065532654,0.001008982329362646,none,False,False
162,3.2200000000000024,0.027487869633138998,-0.04771330830550283,0.34027600736619423,0.04046704856146745,-0.04766877604711772,0.3395447911720739,0.01297917892832845,4.4532258385104884e-05,-0.0007312161941203099,0.012999836379668242,-0.0013846461073050687,-0.0010336318162758767,-0.00016825870199287427,none,False,False
163,3.2400000000000024,0.03415624095193537,-0.049280178850942095,0.34125244102895824,0.047278499304565604,-0.049201348716984915,0.34053306288802454,0.013122258352630235,7.883013395718064e-05,-0.0007193781409337019,0.013142198574547827,-0.0023360741036287263,-0.0010603972782502167,-0.001030835795477576,none,False,False
164,3.2600000000000025,0.04143415533396767,-0.05016998208889141,0.3422309012237812,0.054206901068312545,-0.04993159159726288,0.3415192149713826,0.012772745734344872,0.0002383904916285276,-0.0007116862523985912,0.012794778659382004,-0.003248425556225142,-0.0010672605347651586,-0.0015145425156776714,none,False,False
165,3.2800000000000025,0.049245217923916465,-0.050384312507382664,0.34320942067620464,0.06115707086113613,-0.049854911166333185,0.3425030733539999,0.011911852937219664,0.0005294013410494791,-0.0007063473222047589,0.01194451475437322,-0.004119524484619272,-0.0010520681477311066,-0.0021352686315140573,none,False,False
166,3.3000000000000025,0.05732073700752453,-0.04992028508582899,0.34418506426739387,0.0680345957381525,-0.04897817054804788,0.3434844645840246,0.010713858730627968,0.0009421145377811121,-0.000700599683369274,0.010777995575174856,-0.004916460201994487,-0.0010120492993599985,-0.002957132115933149,none,False,False
167,3.3200000000000025,0.06534108590950305,-0.048775111775799324,0.3451543280700523,0.07474723687553353,-0.04731940764413787,0.3444632158733085,0.00940615096603048,0.0014557041316614547,-0.0006911121967437817,0.009543185347837501,-0.0056005834604760055,-0.0009444311162545569,-0.004048264449984539,none,False,False
168,3.3400000000000025,0.0730732900374581,-0.046946403419299204,0.3461169402428096,0.0812062714336709,-0.04490737815191643,0.3454391551448147,0.008132981396212796,0.0020390252673827755,-0.0006777850979948763,0.00841203917437578,-0.006146911171991044,-0.000849020675141377,-0.005424797193430559,none,False,False
169,3.3600000000000025,0.08034650375554793,-0.04443328178551935,0.3470743403413552,0.087327750078462,-0.04178093539394017,0.34641211108002457,0.006981246322914067,0.0026523463915791787,-0.000662229261330638,0.007497418835618482,-0.0065415902535201536,-0.0007278708949324069,-0.007061387693349026,none,False,False
170,3.3800000000000026,0.0870371680244839,-0.04123687623181395,0.34802852653034366,0.09303365019109461,-0.03798826169741656,0.3473819131663456,0.005996482166610709,0.0032486145343973913,-0.000646613363998072,0.006850503894610902,-0.006780200828153129,-0.0005846922123700797,-0.008282505801265567,none,False,False
171,3.4000000000000026,0.09309663681163707,-0.037364986495355496,0.3489788325041404,0.09825290731179126,-0.033585968490053256,0.34834839174451837,0.005156270500154186,0.00377901800530224,-0.0006304407596220418,0.006423827372100814,-0.006890035133215621,-0.0004124642791360246,-0.008200756673842955,none,False,False
172,3.4200000000000026,0.09852062847397737,-0.03282606571857952,0.34992542656650183,0.10292231016517682,-0.028638084282561836,0.3493113780560246,0.004401681691199449,0.004187981436017681,-0.0006140485104772497,0.00610663948438816,-0.006894851675424202,-0.0002028667044866036,-0.00797197081396698,none,False,False
173,3.4400000000000026,0.10330515495393189,-0.027622970975244566,0.35087056605073536,0.10698724763239097,-0.023214951254748886,0.35027070429049373,0.0036820926784590785,0.00440801972049568,-0.0005998617602416267,0.005774796834559719,-0.006798450210068883,4.444317443304065e-05,-0.007823912967476513,none,False,False
174,3.4600000000000026,0.10744735631794228,-0.02175644098673227,0.3518158434597424,0.1104022991932968,-0.017392052232662117,0.35122620363311097,0.002954942875354527,0.004364388754070154,-0.0005896398266314051,0.0053035131486979855,-0.006607116775263984,0.0003291824351144763,-0.007745670164897867,none,False,False
175,3.4800000000000026,0.11094477023126822,-0.015227604725829643,0.35276212309145194,0.11313166358572037,-0.011248790431538678,0.35217771031202455,0.0021868933544521435,0.0039788142942909655,-0.0005844127794273901,0.00457766359936585,-0.0063293780943523,0.0006512831214484186,-0.00770686006938122,none,False,False
176,3.5000000000000027,0.11379969675552641,-0.008144741306045436,0.3537105275112856,0.11514942364360443,-0.004867244448038382,0.353125059645753,0.0013497268880780233,0.003277496858007054,-0.0005854678655325962,0.0035925646755790197,-0.005978378694277533,0.001004706445744673,-0.007680612428601859,none,False,False
177,3.5200000000000027,0.1160238618660025,-0.0007487954651674116,0.35466085887271515,0.11643964841127089,0.001669079368425577,0.3540680880905924,0.0004157865452683873,0.0024178748335929885,-0.0005927707821227202,0.002523960055604471,-0.0055701233681760606,0.0013750932736821448,-0.0076147429201127905,none,False,False
178,3.5400000000000027,0.1176312939101841,0.006725891410810321,0.35561110381968886,0.11699633662057173,0.008276475825052237,0.3550066332880245,-0.0006349572896123812,0.0015505844142419158,-0.0006044705316643473,0.0017812544481270566,-0.005116849913886746,0.0017478737755301,-0.007367035390477987,none,False,False
179,3.5600000000000027,0.11863188064063049,0.014109141060112858,0.3565588757565287,0.11682320840175714,0.01487223092517044,0.35594053411212334,-0.001808672238873349,0.0007630898650575826,-0.0006183416444053846,0.002058141831611876,-0.004623310858754966,0.0021142591756221347,-0.006807596580810101,none,False,False
180,3.5800000000000027,0.11903240915089956,0.02127307835598777,0.35750229942085365,0.11593335462522739,0.021375754433465684,0.35686963071696287,-0.0030990545256721763,0.00010267607747791244,-0.0006326687038907819,0.0031646407408832825,-0.004089227327989313,0.0024693461693235407,-0.005893309967858305,none,False,False
181,3.6000000000000028,0.11883778529960332,0.028118351978345016,0.3584402446059509,0.11434875549628902,0.02770963821467496,0.35779376458402457,-0.004489029803314296,-0.0004087137636700558,-0.0006464800219263545,0.004553720669343611,-0.0035136865974332455,0.0028081329381228074,-0.004640098397782687,none,False,False
182,3.6200000000000028,0.11805144411768392,0.03456573508455906,0.35937193817388424,0.11209968191427135,0.03380062569692063,0.3587127785696048,-0.005951762203412578,-0.0007651093876384282,-0.0006591596042794245,0.006036833365675816,-0.0028973538705084905,0.0031236666715220274,-0.003102477572158812,none,False,False
183,3.640000000000003,0.11667539158086941,0.04055101765877515,0.3602965882873566,0.10922399463614843,0.03958048010723084,0.3596265169522221,-0.007451396944720981,-0.0009705375515443107,-0.0006700713351345255,0.007544153707403089,-0.0022428920072403336,0.0034070482398928614,-0.001360502393800582,none,False,False
184,3.660000000000003,0.11471218108573414,0.04602406719147551,0.3612141886249656,0.10576635743826752,0.044986741556387294,0.3605348254800246,-0.008945823647466614,-0.0010373256350882168,-0.0006793631449410475,0.009031353137126696,-0.0015588799909896367,0.0036533509907458084,0.0004932112346656698,none,False,False
185,3.680000000000003,0.11216572339778637,0.05094617107774781,0.3621256696692242,0.10177738124261465,0.04996336555346923,0.3614375514181975,-0.010388342155171718,-0.0009828055242785752,-0.0006881182510267148,0.010457392894926839,-0.0008631839273808792,0.0038593700582870436,0.001982389403384266,none,False,False
186,3.700000000000003,0.10903784247201394,0.055283034216576175,0.36303019048604523,0.09731271657020658,0.05446123804921646,0.3623345435963702,-0.011725125901807354,-0.000821796167359716,-0.0006956468896750501,0.011774457564959645,-0.0001637465991240525,0.004025256576668752,0.0029387171560883306,none,False,False
187,3.720000000000003,0.10532825062729798,0.05900652248464815,0.3639268085763978,0.09243211171620858,0.05843856458655114,0.36322565245602456,-0.0128961389110894,-0.0005679578980970074,-0.0007011561203732475,0.012927667805650859,0.0005444396105454167,0.004155878204052672,0.0038171880163445937,none,False,False
188,3.740000000000003,0.10103667629893755,0.062097928526169965,0.36481606482179363,0.08719845372953128,0.06186113352534215,0.3641107300979011,-0.01383822256940627,-0.00023679500082781496,-0.0007053347238925034,0.013858209582250177,0.0012628829033402968,0.00425505768160345,0.004652006732055869,none,False,False
189,3.760000000000003,0.09616242166526204,0.06454590672186977,0.3656985643911271,0.08167680865094412,0.06470245556109128,0.36498963032940734,-0.014485613014317916,0.0001565488392215042,-0.0007089340617197348,0.014503795346167313,0.0019925139040829227,0.004326285750394274,0.005434620778957145,none,False,False
190,3.780000000000003,0.09070438721189979,0.06634811981700656,0.366574891087844,0.07593347655092744,0.06694378383388241,0.3658622087120246,-0.014770910660972345,0.0005956640168758576,-0.0007126823758194512,0.014800085592462998,0.0027338554165433886,0.004373085152923251,0.0061389991670842475,none,False,False
191,3.800000000000003,0.08466135987640788,0.06750670104896461,0.3674455646915613,0.07003507574861115,0.06857402079166122,0.36672832260871596,-0.014626284127796735,0.0010673197426966097,-0.0007172420828453485,0.014682703941222576,0.0034868454459938587,0.004398892713379279,0.0067486605705273876,none,False,False
192,3.820000000000003,0.07803219241170183,0.06802772643600388,0.36831105055330415,0.06404766922669561,0.06958951960451616,0.3675878312313332,-0.013984523185006217,0.0015617931685122793,-0.0007232193219709471,0.014090036650089318,0.004250491988315099,0.004407074927970006,0.007255957524190142,none,False,False
193,3.840000000000003,0.07092531917319574,0.0679264320784923,0.3691715612282944,0.05803594472650445,0.06999378930522238,0.36844059568802456,-0.012889374446691283,0.002067357226730071,-0.0007309655402698567,0.013074565008098483,0.005008799648313659,0.004396565341920291,0.007699036260676274,none,False,False
